text,label,attack_type
"بنك الرياض: عزيزى العميل لقد تم تجميد حسابك احترازيا. الرجاء الضعط على الرابط التالى لتفعيل الحساب وتحديث بياناتك الشخصيه http://riyad-bank-secure.net",1,bank
"رسالة من الجمارك: توجد شحنة باسمك محتجزة بسبب رسوم تخليص غير مدفوعة بقيمة 35 درهم. ادفع الان عبر الرابط لتسليمها http://customs-pay-ae.com",1,delivery
"مبروك لقد تم اختيار رقم هاتفك لربح تذكرة سفر مجانية الى اوروبا! اضغط هنا لتأكيد بيانات الجواز واستلام التذكرة",1,prize
"انذار اخير: سيتم حذف حسابك في منصة اكس (تويتر) خلال 12 ساعة بسبب نشاط غير معتاد. قم بتسجيل الدخول لتأكيد الحساب",1,account_suspension
"كيف تصبح مليونيرا في 6 اشهر؟ السر في تداول العملات الرقمية معنا. الخسارة مستحيلة والارباح مضمونة يوميا. اضغط هنا لتبدأ",1,investment
"شركة كبرى في السعودية تطلب موظفين إداريين برواتب مغرية وبدلات سكن وتأمين طبي. لا يشترط خبرة. ارسل سيرتك الذاتية للرابط التالي",1,job
"كود تفعيل حساب انستجرام الخاص بك هو 5821. هناك محاولة دخول من جهاز جديد، لتأمين حسابك ومنع الدخول اضغط الرابط",1,otp
"جهازك بطيء جدا وهناك ملفات خبيثة تدمر النظام! انقر هنا لتحميل برنامج مكافحة الفيروسات المعتمد وتنظيف هاتفك بالكامل الان",1,technical_support
"تنبيه: فاتورة المياه لشهر سبتمبر لم تسدد بعد. سيتم فصل الخدمة غدا صباحا. يرجى الدفع فورا لتجنب الغرامات http://water-bill-pay.com",1,payment
"ألو محمد، أنا عند باب العمارة بس الجرس خربان شكلو، انزل افتحلي الباب بسرعة عشان محمل أغراض ثقيلة وما أقدر أستنى.",0,normal
"تنويه هام: سيتم إغلاق مكتبة الجامعة المركزية غداً الخميس لأعمال الصيانة الدورية. يرجى استعارة الكتب المطلوبة اليوم قبل الساعة الخامسة.",0,normal
"شلونكم عائلة؟ حبيت أبارك لكم بمناسبة حلول شهر رمضان المبارك، أعاده الله علينا وعليكم باليمن والبركات. متى الفطور عندكم أول يوم؟",0,normal
"تم تأكيد عملية الشراء بقيمة 250 ريال من متجر نون. رقم الطلب هو 847362. يمكنك تتبع حالة الطلب من خلال التطبيق.",0,normal
"مرحبا بك في تطبيق كريم. للبدء باستخدام التطبيق وحجز رحلتك الأولى، يرجى إدخال كود التفعيل 9247 في الشاشة الرئيسية.",0,normal
"البنك التجاري: نأسف لإبلاغك بأنه تم إيقاف بطاقتك بسبب تحديث النظام. لاسترجاع تفعيل البطاقه الرجاء الدخول للرابط http://cbk-update-card.com",1,bank
"شركة سمسا: فشلت محاولة تسليم طلبك لوجود خطأ في العنوان. يرجى النقر على الرابط لتصحيح العنوان ودفع رسوم اعادة الجدولة",1,delivery
"لقد تم السحب العشوائي على ارقام الهواتف وربحت معنا شاشة ذكية 65 بوصة! تواصل مع خدمة العملاء عبر الرابط لاستلامها",1,prize
"تنبيه من منصة نفاذ الوطني: سيتم إيقاف هويتك الرقمية بنهاية اليوم لعدم توثيق البيانات. بادر بالتوثيق الآن عبر الرابط http://nafath-verify.net",1,account_suspension
"هل تبحث عن دخل إضافي؟ روبوت التداول الآلي الخاص بنا يحقق لك أرباح تصل إلى 300% شهرياً بدون أي مجهود. اشترك الان",1,investment
"مطلوب صانعي محتوى للعمل مع وكالة إعلانات عالمية بدوام حر. الدفع بالدولار أسبوعياً. قم بتسجيل بياناتك البنكية هنا لتحويل أول دفعة",1,job
"رمز التأكيد لعملية الشراء هو 1049. مبلغ العملية 4500 ريال. إذا لم تقم بهذه العملية، سارع بإلغائها واسترداد أموالك عبر الرابط",1,otp
"إنذار من جوجل: تم اختراق حساب جيميل الخاص بك وتغيير كلمة المرور. لاستعادة الحساب فورا يرجى إدخال بياناتك القديمة هنا",1,technical_support
"بوابة الضرائب: عليك التزام ضريبي غير مدفوع بقيمة 1200 ريال. سيتم فرض غرامات تأخير إذا لم يتم السداد خلال 24 ساعة",1,payment
"يا شباب منو عنده ملخصات حق مادة المحاسبة المالية؟ الامتحان باجر وليلحين ما خلصت دراسة، اللي عنده يدزهم لي عالواتساب ضروري.",0,normal
"عزيزي العميل، تم استلام طلب الصيانة الخاص بك برقم 4859. سيقوم الفني المختص بالتواصل معك خلال 24 ساعة لتحديد موعد الزيارة.",0,normal
"صباح النور، المعذرة بتأخر اليوم عن الدوام نص ساعة عشان زحمة الطريق وفيه حادث على الدائري. بغيت أبلغك عشان تكون بالصورة.",0,normal
"تم خصم قسط القرض الشخصي بقيمة 1500 ريال من حسابك الجاري. الرصيد المتاح الان هو 3200 ريال. شكرا لتعاملك معنا.",0,normal
"حبيبتي كيف كان يومك بالمدرسة اليوم؟ طمنيني عنك لما ترجعي البيت، أنا مجهزة لك الغداء اللي بتحبيه موجود في المطبخ.",0,normal
"مصرف الانماء: عزيزي العميل يرجى العلم انه سيتم ايقاف حسابك البنكي مؤقتا لتحديثات النظام. لتجنب الايقاف حدث بياناتك الان http://alinma-update.net",1,bank
"لديك طرد معلق في بريد الامارات بسبب نقص في رسوم الشحن بقيمة 5 دراهم. يرجى الدفع الفوري لتأكيد التوصيل http://emirates-post-pay.com",1,delivery
"عاجل! تم اختيارك لربح بطاقة هدايا مجانية بقيمة 500 دولار من كارفور بمناسبة الذكرى السنوية. اضغط الرابط واحصل عليها فورا",1,prize
"إشعار من وزارة الداخلية: تم تسجيل مخالفة مرورية عليك بقيمة 500 ريال. للاعتراض على المخالفة أو السداد يرجى زيارة الرابط الوهمي http://moi-traffic-pay.com",1,account_suspension
"حقق حلمك في الثراء السريع! انضم الى نادي المستثمرين العرب واكسب 1000 دولار يوميا من تجارة النفط والذهب. المكان محدود سجل الان",1,investment
"وظيفة أحلامك في قطر! رواتب تبدأ من 15,000 ريال قطري مع توفير سكن وعائلتك. ادفع رسوم التسجيل الرمزية 50 دولار للحصول على التأشيرة",1,job
"رمز التفعيل لحساب سناب شات هو 8492. لا تشارك هذا الرمز. إذا لم تحاول تسجيل الدخول، اضغط هنا لتأمين حسابك http://snap-secure-login.com",1,otp
"رسالة من نظام الويندوز: تم اكتشاف 5 فيروسات خطيرة في حاسوبك تقوم بسرقة بياناتك البنكية. حمل أداة التنظيف المجانية من هنا فورا",1,technical_support
"موبايلى: فاتورتك مستحقة الدفع اليوم بقيمة 450 ريال. لتجنب قطع الخدمة عن خطك يرجى المبادرة بالسداد عبر منصتنا الالكترونيه http://mobily-pay-bill.com",1,payment
"السلام عليكم، كيف حالك أستاذ خالد؟ أرسلت لك مسودة العقد على الواتساب لمراجعتها. يرجى إفادتي بأي تعديلات قبل طباعة النسخة النهائية.",0,normal
"تذكير: غداً هو آخر موعد لتقديم طلبات التسجيل في برامج الماجستير للفصل الدراسي القادم. يرجى استكمال الأوراق المطلوبة ورفعها عبر البوابة.",0,normal
"هلا بنات، متى بتجون العزيمة اليوم؟ أمي تسأل عنكم وتقول لا تتأخرون عشان العشاء بيكون جاهز الساعة تسع ونص.",0,normal
"عزيزي المشترك، تم تجديد باقة التوفير الشهرية الخاصة بك بنجاح. تم خصم 50 ريال من رصيدك. للاستعلام عن مميزات الباقة اتصل بـ 1500",0,normal
"وينك يا ريال صارلي ساعة أدق عليك وما ترد؟ ضروري تكلمني أول ما تشوف الرسالة في موضوع مهم بخصوص الشغل.",0,normal
"بنك بوبيان: تم رصد حركات مالية غير طبيعية في حسابك. يرجى تسجيل الدخول فورا عبر الرابط لتأكيد هويتك والغاء الحظر http://boubyan-alert.com",1,bank
"مندوب التوصيل لم يتمكن من العثور على عنوانك. تم إرجاع شحنتك للمستودع. لتحديد موعد توصيل جديد يرجى دفع رسوم النقل http://delivery-reschedule.net",1,delivery
"مفاجأة سارة! كسبت قسيمة مشتريات بقيمة 1000 ريال من اكسترا. انقر على الرابط التالي وأدخل بيانات بطاقتك لدفع رسوم التوصيل فقط",1,prize
"تحذير من تيك توك: حسابك ينتهك حقوق النشر وسيتم إغلاقه نهائيا خلال 24 ساعة. لتقديم استئناف يرجى تعبئة النموذج عبر الرابط",1,account_suspension
"هل مللت من الوظيفة التقليدية؟ استثمر في العقارات الرقمية بعائد شهري مضمون يصل إلى 25%. اترك وظيفتك وابدأ رحلة الثراء معنا اليوم",1,investment
"احصل على وظيفة حكومية مضمونة براتب 8000 ريال. يرجى تحويل مبلغ 200 ريال كرسوم إدارية لفتح الملف واستكمال إجراءات التعيين الفوري",1,job
"كلمة المرور المؤقتة الخاصة بك هي 1294. إذا وصلتك هذه الرسالة دون طلب منك، فهذا يعني أن حسابك مخترق. سارع بحمايته من هنا",1,otp
"دعم انستجرام: هناك شخص يحاول تغيير كلمة المرور الخاصة بك من موسكو. إذا لم تكن أنت، يرجى النقر هنا لحظر هذا الجهاز",1,technical_support
"تم تعليق حساب التداول الخاص بك لعدم دفع الرسوم السنوية. يرجى تحويل مبلغ 50 دولار إلى المحفظة التالية لتفعيل الحساب من جديد",1,payment
"يعطيك العافية، بخصوص الاجتماع اللي طلبته بكرة، هل يناسبك نخليه الساعة 11 الصبح بدل 10؟ لأن عندي مراجعة في الدائرة الحكومية.",0,normal
"تم إضافة المستفيد بنجاح إلى حسابك في بنك البلاد. يمكنك الآن إجراء التحويلات المالية لهذا المستفيد بأمان عبر التطبيق أو الموقع.",0,normal
"ازيكم يا بنات، مين فيكم فاضية يوم الجمعة نطلع نفطر برة ونغير جو؟ بقالنا كتير متجمعناش ومحتاجين نقعد نرغي شوية.",0,normal
"أهلاً بك في منصة أبشر. كود التفعيل الخاص بك هو 5839. يرجى إدخال الكود لإكمال عملية إنشاء الحساب. الكود صالح لمدة 5 دقائق.",0,normal
"صباح الخير دكتور، أنا الطالب عمر من شعبة 4. بغيت أعتذر عن حضور محاضرة اليوم لظرف صحي طارئ، وهل أقدر أقدم العذر الطبي بكرة؟",0,normal
text,label,attack_type
"تحذير أمني خطير: اكتشفنا ثغرة SQL Injection في قاعدة بينات موقعك. قم بتحميل تصحيح النظام OS الفوري من هذا الرابط لحماية خوادمك",1,technical_support
"انتهت صلاحيه اشتراك مايكروسوفت أوفيس 365. لن تتمكن من تعديل ملفات إكسل أو وورد غدا. جدد الان عبر بوابة الدفع الوهمية",1,payment
"تنبيه من منصة HackerOne: لقد حصلت على مكافأة 5000 دولار لاكتشافك ثغرة DOM XSS. قم بتسجيل الدخول لمحفظتك لسحب المبلغ فورا",1,prize
"رسالة من مايكروسوفت: حسابك في Office 365 تعرض لعملية اختراق. الرجاء تغير كلمة المرور فورا عبر رابط الدعم الفني المرفق",1,technical_support
"تحديث نظام التشغيل العاجل: تم اكتشاف فايروس يستهدف ملفات النظام الأساسية. اضغط هنا لتنزيل أداة التحديث الأمني وسد الثغرات حالا",1,technical_support
"فريق دعم ميدجيرني: تم اختيارك لتجربة ميزة توليد الصور الجديدة مجانا. قم بربط محفظتك الرقميه الان للحصول على النسخة التجريبية",1,prize
"دعم ادوبي: تم تعليق رخصة فوتوشوب الخاصة بك بسبب استخدام غير قانوني. قم بتأكيد ملكيتك عبر الرابط لتجنب الغرامة الماليه",1,account_suspension
"دكتور، بخصوص لاب السكيوريتي اليوم، هل التسليم رح يكون على نظام الجامعة ولا رح نناقشه بالمختبر مباشرة؟",0,normal
"يا شباب، حد معاه ملف الإكسل تبع ميزانية المشروع؟ ضاع من عندي ولازم أجهزه قبل اجتماع بكرة الصبح ضروري.",0,normal
"مرحبا هند، بتقدري تبعتيلي الصورة بعد ما تعدليها على الفوتوشوب؟ بدي أرفعها على الموقع اليوم المساء وأخلص من هالشغلة.",0,normal
"يعطيك العافية، أنا وصلت المفرق متى بتكون فاضي نلتقي؟ رن علي أول ما تشوف الرسالة عشان نحدد المكان ونقعد شوي.",0,normal
"بنك الاسكان: تم تجميد حسابك البنكي لوجود شبهة غسيل اموال. راجع الرابط فورا لتقديم إثبات الدخل وتفادي الحجز على اموالك",1,bank
"مندوب طلبات: أخي الكريم أنا عند الباب بس اللوكيشن اللي حاطه فيه غلط. ادخل هون حدث موقعك وادفع رسوم توصيل",1,delivery
"الجرائم الإلكترونية: تم رصد نشاط غير قانوني من عنوان الـ IP الخاص بك. ادفع الغرامه 200 دينار لتجنب صدور مذكرة توقيف",1,payment
"بنك الاتحاد: رسالة تنبيهية. هناك محاولة لتحويل 500 دينار من حسابك. إذا لم تكن أنت، قم بإلغاء العمليه من هنا فورا",1,bank
"لا تشارك هذا الرمز مع أحد أبدا. رمز تفعيل تطبيق سند هو 1839. لحماية هويتك الرقمية من السرقه اضغط الرابط حالا",1,otp
"مطلوب خبير أمن معلومات للعمل عن بعد براتب 8000 دولار شهريا. ادفع 50 دولار رسوم فحص السيرة الذاتية لترشيحك فورا",1,job
"استثمر أموالك في خوادم سحابية بعائد شهري 30%. منصتنا مرخصة ومضمونة 100%. حول مبلغ 500 دولار للبدء في جني الأرباح",1,investment
"شركة زين: مبروك ربحت معنا جهاز راوتر 5G واشتراك مجاني لمدة سنة. لتفعيل الجائزة، ادخل تفاصيل بطاقتك البنكية لدفع الضريبة",1,prize
"دعم جوجل: مساحة التخزين السحابية ممتلئة بالكامل. سيتم حذف جميع ملفاتك وصورك غدا. قم بترقية الباقة الان عبر هذا الرابط",1,payment
"تنبيه أمني من البنك المركزي: بطاقتك الائتمانيه قيد الايقاف بسبب تحديثات النظام. ادخل الرمز السري هنا لاعادة التفعيل",1,bank
"الضمان الاجتماعي: لديك مستحقات مالية متأخرة بقيمة 850 دينار. قم بتعبئة نموذج الاسترداد المرفق وادخال رقم الحساب البنكي لتحويلها لك",1,payment
"مكافأة حصرية لمستخدمي العملات المشفرة: اربط محفظتك الرقمية بمنصتنا الجديدة واحصل على 5 حبات ايثريوم مجانا. العرض ينتهي خلال ساعتين",1,investment
"عاجل: تم تغيير رقم هاتفك المربوط بحسابك في واتساب. اذا لم تطلب التغيير، ادخل الكود المكون من 6 ارقام هنا",1,otp
"شركة أوبر تبحث عن سائقين بدخل شهري يصل إلى 1500 دينار. سجل بياناتك الشخصية وادفع رسوم الفحص الطبي عبر الموقع",1,job
"ألو أبو حميد، أنا بالدوام ونسيت اللابتوب بالبيت، بتقدر تمر تجيبه معك وأنت جاي؟ محتاجه ضروري عشان أخلص التقرير.",0,normal
"تم إيداع مبلغ 450 دينار في حسابك. الرصيد المتوفر هو 1200 دينار. للاستفسار أو المساعدة، يرجى الاتصال على مركز خدمة العملاء.",0,normal
"مرحبا دكتور، قرأت البحث الأخير تبعك عن حماية الشبكات وكان جدا مفيد. ممكن تعطيني موعد أتناقش معك ببعض النقاط؟",0,normal
"يا إخوان، مين بيعرف دكتور أسنان شاطر وأسعاره منيحة قريب من وسط البلد؟ عندي وجع مش طبيعي ومش قادر أنام.",0,normal
"تم خصم مبلغ 12 دينار من رصيدك لتجديد باقة الإنترنت الشهرية. للتحقق من الرصيد المتبقي، اطلب نجمة 100 مربع.",0,normal
"صباح الخير، المعاملة تبعتك جهزت وموجودة عند قسم الاستقبال. بتقدر تمر تاخذها أي وقت من الساعة 9 للساعة 2 الظهر.",0,normal
"كيفك يا عمتي؟ طمنيني عن صحتك، إن شاء الله أحسن اليوم؟ ديري بالك على حالك وبكره بمر أطمن عليك.",0,normal
"أستاذي، بخصوص كود البرمجة اللي اشتغلنا عليه امبارح، بيطلعلي إيرور غريب لما أعمل رن. ممكن تشيك عليه بس تفضى؟",0,normal
"تذكير: موعد قسط السيارة مستحق بتاريخ 15 من الشهر الحالي. يرجى إيداع المبلغ في الحساب لتجنب غرامات التأخير.",0,normal
"هلا بنات، متى بتخلصوا دوام اليوم؟ أنا حاجزة طاولة بالمطعم الساعة 6، لا تتأخروا عشان نلحق نتعشى قبل الزحمة.",0,normal
"تنبيه من إدارة تويتر: تم تسجيل دخول غير مصرح به لحسابك من روسيا. انقر هنا لتأمين الحساب وتغيير الباسوورد فورا",1,account_suspension
"مبروك! تم ترشيحك للفوز بتذكرة سفر لحضور كأس العالم. كل ما عليك فعله هو إدخال بياناتك البنكية لضمان الحجز المسبق",1,prize
"شحنتك من علي إكسبرس جاهزة للتسليم، ولكن هناك رسوم جمركية معلقة بقيمة 5 دولارات. الرجاء الدفع عبر الرابط لتسليمها اليوم",1,delivery
"تحذير: حسابك البنكي غير محمي! قم بتنزيل تطبيق الحماية المعتمد من البنك لمنع عمليات الاختراق وسرقة الأموال",1,technical_support
"فرصة عمل من المنزل براتب 500$ أسبوعيا عبر تقييم الفيديوهات. اضغط هنا وانشئ حسابك وادفع رسوم التفعيل للبدء فورا",1,job
"عزيزي المستخدم، تم طلب إعادة ضبط كلمة المرور لحسابك. كود التأكيد هو 8849. إذا لم تكن أنت، اضغط على الرابط للإلغاء",1,otp
"رسالة من مدير الشركة: نحن نواجه أزمة مالية مؤقتة. الرجاء تحويل مبلغ 1000 دولار إلى هذا الحساب لتغطية نفقات عاجلة",1,payment
"استثمر في عقارات دبي الفاخرة بعائد 20% سنويا. احجز وحدتك الان بمبلغ رمزي 100 دولار عبر منصتنا الاستثمارية الآمنة",1,investment
"تم حظر حساب التيك توك الخاص بك بسبب بلاغات متكررة. للاعتراض على القرار واستعادة المتابعين، قم بملء النموذج التالي",1,account_suspension
"تحذير أمني: تم اختراق جهاز التوجيه (الراوتر) الخاص بك. قم بتنزيل أداة فحص الشبكة من الرابط التالي لتأمين اتصالك بالإنترنت",1,technical_support
text,label,attack_type
"وينك يا زلمة؟ أنا بستناك عند دوار المفرق، الجو بلش يبرد خلصني وتعال بسرعة.",0,normal
"يا شباب حد جرب يحل لاب الـ SSRF تبع امبارح؟ السيرفر مش راضي يرجع الـ response، اللي حله يبعتلي عالواتس.",0,normal
"بنك القاهرة عمان: عزيزي العميل، تم تجميد حسابك مؤقتا لتحديثات النظام. لتفادي حجز الرصيد حدث بيانتك فورا عبر hxxp://bank-update-am.com",1,bank
"مرحبا دكتور، بخصوص امتحان الإكسل يوم الأحد، هل رح يكون في أسئلة عن الـ VLOOKUP والماكروز؟",0,normal
"مندوب شركة التوصيل: طردك بالانتظار ولكن يوجد نقص 2 دينار برسوم التوصيل. ادفع الان لتحديد موعد الاستلام اليوم",1,delivery
"بنات مين بتعرف موقع منيح لتوليد الصور بالذكاء الاصطناعي؟ محتاجة أعمل تصميم لمشروعي ومو ملاقية إشي مجاني.",0,normal
"تهانينا! لقد ربحت اشتراك مجاني مدى الحياة في منصة لتوليد الصور بالذكاء الاصطناعي. ادخل بيانات محفظتك الرقمية لاستلام الهدية",1,prize
"أستاذ، في مشكلة بموضوع الـ URL parsing بالبروجكت، الكود بيعطي إيرور لما أبعت ريكويست، متى بتقدر تشوفه؟",0,normal
"تحذير: حسابك في مايكروسوفت أوفيس معرض للإغلاق بسبب نشاط مشبوه. لتجنب فقدان ملفاتك (Excel, Word) سجل دخولك هنا",1,account_suspension
"السلام عليكم، حد بيعرف مهندس شاطر بالمفرق بصلح لابتوبات؟ الجهاز صار يعلق كثير وبدي أعمله فورمات ضروري.",0,normal
"منصة التداول العالمية تقدم لك فرصة ذهبية. استثمر 100 دينار فقط واحصل على ارباح يومية مضمونة. سجل الان عبر الرابط",1,investment
"دكتور، بخصوص سكيوريتي أنظمة التشغيل (OS Security)، هل مسموح نستخدم لينكس بالبروجكت ولا بس ويندوز؟",0,normal
"مطلوب خبراء في أمن المعلومات للعمل عن بعد براتب 5000 دولار. ادفع رسوم التسجيل الرمزية 50$ للبدء فورا",1,job
"مرفق ملف الإكسل النهائي لميزانية الربع الأول. الرجاء المراجعة والاعتماد قبل نهاية دوام يوم الخميس.",0,normal
"رمز التحقق لتطبيق زين كاش هو 4920. اذا لم تطلب الرمز، فهناك محاولة اختراق لحسابك، اضغط الرابط لالغاء العملية حالا",1,otp
"يعطيك العافية، ممكن تعدليلي هالصورة وتشيلي الخلفية؟ بدي أستخدمها بالـ CV تبعتي ومستعجل عليها شوي.",0,normal
"تنبيه من سيرفرات ويندوز: تم اكتشاف ثغرة خطيرة في نظام التشغيل (OS). حمل اداة الحماية المرفقة فورا لمنع تسريب بياناتك",1,technical_support
"شباب اللي سجلوا مادة أمن الويب، الدكتور حكى إشي عن كويز الـ SQL Injection؟ أنا ما حضرت آخر محاضرة.",0,normal
"فاتورة المياه غير مسددة بقيمة 25 دينار. سيتم فصل الخدمة غدا عن منزلك في المفرق. سدد فورا عبر بوابتنا الوهمية",1,payment
"ازيك يا محمد عامل ايه؟ الشيت بتاع الحسابات جاهز، هبعتهولك على الميل تراجعه قبل ما نسلمه للمدير.",0,normal
"البنك العربي: تم رصد عملية شراء بقيمة 500 دولار من بطاقتك الائتمانية. لالغاء العملية استرجع اموالك من خلال الرابط المرفق",1,bank
"هلا وغلا أبو نورة، ترى العزيمة تأجلت ليوم السبت عشان الشباب عندهم دوام بكرة، لا تنسى تبلغ الباقين.",0,normal
"شركة ارامكس: لم نتمكن من تسليم شحنتك بسبب خطأ في العنوان. لتحديث العنوان وتجنب الغاء الطلب ادفع رسوم الخدمة هنا",1,delivery
"يعطيكم العافية فريق العمل، بذكركم باجتماعنا الأسبوعي لتحديث خطة المشروع بكرة الساعة 10 الصبح على زووم.",0,normal
"لقد تم اختيارك كفائز بالجائزة الكبرى بقيمة 10 الاف دولار! ارسل صورة هويتك ورقم حسابك البنكي لاستلام المبلغ الان",1,prize
"يا هلا بخالتي، الوالدة بتسلم عليج وتقول متى بتزورونا؟ تراها مسوية الحلا اللي تحبينه وناطرتكم.",0,normal
"عاجل: تم إيقاف هويتك الرقمية في تطبيق سند. الرجاء الدخول الى الرابط التالي وتحديث بيناتك لتجنب المساءلة القانونية",1,account_suspension
"تم تسجيلك بنجاح في دورة الأمن السيبراني المتقدمة. ستبدأ المحاضرات يوم الاثنين القادم. رابط الحضور سيصلك قريبا.",0,normal
"اربح المال بسهولة من هاتفك! تداول في الاسهم العالمية وحقق ثروة في ايام. ابدا بـ 50 دولار فقط واشترك معنا الان",1,investment
"يعطيك العافية، المعاملة تبعتك خلصت من البلدية، بتقدر تمر تستلمها أي وقت خلال ساعات الدوام الرسمي.",0,normal
"فرصة عمل بدوام جزئي للطلاب في مجال تفريغ النصوص. الراتب 200 دينار اسبوعيا. حول مبلغ التامين لبدء العمل اليوم",1,job
"تم تأكيد حجز موعدك في عيادة الباطنية غدا الساعة 5 مساء. نرجو الحضور قبل الموعد بعشر دقائق.",0,normal
"كود تفعيل حسابك البنكي هو 8839. رجاءا لا تشاركه مع احد. اذا لم تطلب الكود اضغط هنا لتقديم بلاغ اختراق",1,otp
"ألو مريم، أنا بالسوق ولقيت الفستان اللي كنتي تدوري عليه، أبعتلك صورته وتشوفيه إذا بيعجبك ولا لأ؟",0,normal
"جهازك مصاب بفايروس الفدية وسيتم تشفير جميع ملفاتك خلال 24 ساعة. ادفع 200 دولار بعمله البتكوين لحذف الفايروس الان",1,technical_support
"تم إضافة 10 جيجابايت إضافية مجانية لباقة الإنترنت الخاصة بك صالحة لمدة 3 أيام. استمتع بتصفح أسرع.",0,normal
"عليك مخالفة مرورية متأخرة بقيمة 50 دينار. سيتم مضاعفة الغرامة غدا اذا لم يتم الدفع. ادفع الان عبر بوابة الدفع",1,payment
"كيفك يا خوي؟ إن شاء الله أمورك تمام بالشغل الجديد، طمني عنك بس تفضى رن علي ضروري.",0,normal
"تحذير من البنك المركزي: بطاقاتك الصراف الآلي موقوفة. لارجاع تفعيلها يرجى ادخال الرقم السري ورمز الـ CVV عبر الرابط السري",1,bank
"شلونكم حبايب؟ حبيت أذكركم باجتماع العائلة الشهري يوم الجمعة ببيت جدي، الكل معزوم ولازم تحضرون.",0,normal
"طردك محتجز في البريد الاردني لدواعي امنية. يرجى دفع رسوم التخليص الجمركي 15 دينار للافراج عنه وتوصيله لباب بيتك",1,delivery
"الرجاء من جميع الموظفين مراجعة سياسة الأمان الجديدة للمعلومات والتوقيع عليها إلكترونيا قبل نهاية الأسبوع.",0,normal
"تهانينا! انت الفائز المحظوظ بسيارة موديل السنة من سحب البنك. اتصل على الرقم التالي لتزويدنا ببيانتك الشخصية فورا",1,prize
"مرحبا، أنا طالبة بجامعة آل البيت، عندي استبيان بخصوص استخدام الذكاء الاصطناعي بالتعليم، ممكن تعبيه بياخذ دقيقتين بس؟",0,normal
"انذار: سيتم حذف حساب جيميل الخاص بك لانتهاك الشروط. قم بتأكيد هويتك الان من خلال إدخال كلمة المرور القديمة",1,account_suspension
"تم تحويل مبلغ 150 دينار إلى حسابك من قبل السيد خالد. الرصيد الحالي هو 450 دينار. شكرا لاختيارك بنكنا.",0,normal
"ضاعف دخلك الشهري وانت جالس بالبيت! انضم لجروب التوصيات الخاص بالعملات الرقمية واكسب 500$ يوميا. المقاعد محدودة جدا",1,investment
"صباح الخير، السيارة جاهزة بالورشة بتقدر تيجي تستلمها، الحساب طلع 45 دينار شامل قطع الغيار وأجرة الإيد.",0,normal
"مطلوب مسوقين بالعمولة لشركة مستحضرات تجميل عالمية. ارباح خيالية ونسب عالية. ادفع رسوم شراء العينة الاولى لتبدأ العمل",1,job
"لا تنسى موعد تجديد اشتراك النادي الرياضي تبعك بيخلص الأسبوع الجاي، في عرض خصم 20% إذا جددت اليوم.",0,normal
text,label,attack_type
"أنا تشانغبينج تشاو مؤسس بينانس، منصتنا تعرضت لهجوم. انقل عملاتك للمحفظة الآمنة فورا عبر الرابط قبل ان تفقد رصيدك",1,account_suspension
"معك مسؤولة التوظيف من أمازون الشرق الأوسط. تم قبولك بوظيفة عن بعد. ادفع 50$ لفتح ملفك الوظيفي وبدء العمل",1,job
"فريق دعم نتفليكس: حسابك متوقف بسبب رفض عملية الدفع من فيزا. حدث بياناتك اليوم أو سنلغي اشتراكك نهائيا http://netflix-pay-update.com",1,payment
"باي بال: تم رصد محاولة دخول من روسيا. انقر هنا لتأكيد هويتك وتأمين رصيدك من السرقة http://paypal-secure-auth.net",1,account_suspension
"إيلون ماسك يهديك فرصة لشراء أسهم تسلا بنصف السعر. حول 500 دولار الآن عبر منصتنا الحصرية وابدأ بجني الارباح",1,investment
"مكتب سمو الأمير يبلغك بفوزك بمليون ريال من شبكة زين. اتصل بمدير الحسابات عبر الواتساب لاستلام شيكك فورا",1,prize
"اس تي سي باي: تم تعليق محفظتك مؤقتا. ادخل كود التحقق 9921 في الرابط التالي لاعادة تفعيلها وتجنب الغرامة",1,otp
"مندوب طلبات: أنا ضيعت العنوان، الرجاء تدفع 1 دينار رسوم تغيير موقع لتوصيل وجبتك ساخنة عبر هذا الرابط",1,delivery
"رسالة من بيل غيتس: تم اختيارك لمنحة مايكروسوفت التقنية. ادفع رسوم التسجيل 100$ للحصول على اللابتوب الجديد",1,prize
"تيم كوك يمنحك فرصة استثمارية في مشاريع أبل القادمة. اشترك بـ 200$ واحصل على أرباح شهرية مضمونة",1,investment
"مدير عمليات دي إتش إل: شحنتك 8839 محتجزة بالجمارك من شهر. ادفع غرامة التأخير 50 ريال فورا للاستلام",1,delivery
"مدير فرع الراجحي: يرجى العلم أنه سيتم حظر بطاقتك الصراف غدا. حدث بيانات الهوية من خلال موقعنا لتفادي التجميد",1,bank
"أنا مارك زوكربيرج، واتساب سيصبح مدفوعا غدا. ارسل هذه الرسالة لـ 10 أشخاص واضغط الرابط ليبقى حسابك مجاني",1,payment
"فريق أمن جوجل: تم تسريب صورك الشخصية على الإنترنت. حمل برنامج الحماية المرفق لمسحها فورا وتنظيف جهازك",1,technical_support
"الجرائم الإلكترونية: يوجد بلاغ نصب باسمك. ادخل للرابط الوهمي وسجل بياناتك لتجنب أمر القبض والملاحقة القانونية",1,account_suspension
"يعطيك العافية، بخصوص البروجكت تبع الـ Web Security، قدرت تعمل bypass للـ WAF في ثغرة الـ DOM XSS ولا لسا؟",0,normal
