text,label,attack_type
عميلنا، الجلسة الحالية تنتهي قريباً، ثبت رمز التحقق 277465 من خلال https://bonus-claim.help/sign,1,otp
أهلين جنى، الطريق مزدحم عندي، يمكن أوصل بعد 9:25 م بشوي.,0,normal
تنبيه استلام: الطلب رح يترجّع الليلة إذا ما أكدت العنوان من الرابط https://secure-user.rest/ticket,1,delivery
عرض خاص للمشتركين العرب: عائد شهري فوري يبدأ من 9200 ريال فقط، فعّل حسابك عبر https://alert-auth.live/pay-fee,1,investment
تم قبول طلب السحب والإضافة لمادة التفاضل عبر بوابة جامعة النجاح.,0,normal
عميل مصرف الإنماء، رصدنا محاولة سحب بقيمة 640 درهم من جهاز جديد، ثبّت ملكيتك الآن عبر https://billing-safe.rest/member,1,bank
منصة Arab Capital Hub تفتح التسجيل الليلة، المقاعد محدودة والعائد الأسبوعي مضمون، سجّل من https://device-guard.live/sync,1,investment
أهلاً، حسابك الشخصي حالياً تحت الحجز الاحترازي، فعلّه من جديد عن طريق https://otp-secure.vip/sign,1,account_suspension
أرسلت لك نسخة العقد بعد المراجعة، خبرني إذا بدك تعديل أخير.,0,normal
إشعار نهائي، ملفك البنكي ناقص وتفعيل الحساب لازم يتم اليوم من الرابط https://wallet-fix.today/v1,1,bank
اليوم فيه نشاط طلابي في المدخل الشرقي بعد 2:05 م إذا حاب تمر.,0,normal
يا عميلنا، نظام بنك فلسطين يحتاج مطابقة الهوية وكلمة السر حالاً قبل الساعة 10:00 م عبر https://billing-safe.today/resolve,1,bank
فرصة شغل عن بعد من Digital Hire براتب 6800 د.أ شهرياً، عبّي الاستمارة اليوم عبر https://otp-secure.vip/claim-now,1,job
اليوم فيه نشاط طلابي في الكافتيريا بعد 8:25 م إذا حاب تمر.,0,normal
يرجى الحضور إلى الطابق الثالث قبل 2:00 م لاستلام البطاقات التعريفية.,0,normal
أنا حالياً في الطابق الثالث وما لقيتك، قلّي وين أجي بالضبط.,0,normal
خطة VIP من Prime Horizon متاحة لوقت محدود، فعل المحفظة واربط بطاقتك من https://gov-check.live/ticket,1,investment
المرجو إحضار أصل الهوية يوم 07/08/2026 لإتمام إجراءات التسجيل.,0,normal
هناك تحديث ضروري للدعم عن بعد، وافق عليه الآن من https://otp-secure.today/resolve,1,technical_support
تم إنشاء تذكرة جديدة برقم 406356 وسيتم متابعتها من اللجنة التنظيمية.,0,normal
خدمة خدماتي ما عاد تشتغل عندك إلا بعد تحقق سريع للبيانات من https://otp-secure.support/v1,1,account_suspension
أبوي قال مر على مخبز الحي وخذ أغراض البيت من القائمة.,0,normal
تم اعتماد خطة البحث من المشرف ويمكنكم البدء بالتنفيذ.,0,normal
إنذار أمني: جهازك مصاب ببرمجية خبيثة، نزّل أداة التنظيف الآن من https://parcel-step.help/member,1,technical_support
أخي عبدالله، إذا خلصت بدري تعال معي للمكتبة نطبع المشروع.,0,normal
تم إنشاء تذكرة جديدة برقم 178975 وسيتم متابعتها من إدارة المتابعة.,0,normal
فرصة دخلك الجاي جاهزة: استثمر 175 ريال فقط واحصل على عائد يومي 24% عبر https://secure-user.rest/verify-id,1,investment
مساء الخير، هل يناسبك ننقل الموعد إلى 12:45 ص بدل الزحمة؟,0,normal
إشعار نهائي، ملفك البنكي ناقص وتفعيل الحساب لازم يتم اليوم من الرابط https://gov-check.rest/resolve,1,bank
جهازك رح يعلق إذا ما ثبّت التصحيح الأمني خلال 24 ساعة، الرابط https://device-guard.support/pay-fee,1,technical_support
يا صفاء، نسيت الشاحن عندي مبارح، خذه لما نشوفك.,0,normal
موعد صيانة السيارة يوم 24/04/2026، لا تنس تمر على الوكالة.,0,normal
اخي العميل، محتاجين صورة هوية لاستكمال تسليم طرد 240022 اليوم عبر https://alert-auth.click/continue,1,delivery
إشعار بوابة حكومية: الطلب متعطل والمهلة المتبقية 18 ساعة فقط عبر https://wallet-fix.vip/claim-now,1,account_suspension
فرصة دخلك الجاي جاهزة: استثمر 135 جنيه فقط واحصل على عائد يومي 48% عبر https://parcel-step.top/pay-fee,1,investment
تم إصدار بطاقة العضوية ويمكن استلامها من الوحدة الصحية ابتداءً من 11/04/2026.,0,normal
تم تجديد اشتراكك الرسمي بنجاح حتى 13/03/2026 ويمكنك تحميل الفاتورة.,0,normal
فرصة دخلك الجاي جاهزة: استثمر 640 USD فقط واحصل على عائد يومي 19% عبر https://billing-safe.help/member,1,investment
تهانينا، تم قبولك مبدئياً في وظيفة مرنة، أكمل التحقق من الهوية والحساب عبر https://otp-secure.click/continue,1,job
يرجى رفع تقرير التدريب النهائي قبل 15/04/2026 على النظام الداخلي.,0,normal
رسالة من توصيلك: الشحنة متوقفة عند المركز بسبب رسم 2.9، سدده الآن عبر https://device-guard.vip/member,1,delivery
فوزك مؤكد في مهرجان التسوق لكن يلزم إثبات الهوية البنكية قبل 2:00 م عبر https://secure-user.rest/verify-id,1,prize
تم تعليق وسيلة الدفع مؤقتاً، لإرجاعها للعمل ادخل النموذج الموجود في https://device-guard.shop/ticket,1,payment
تنبيه استلام: الطلب رح يترجّع الليلة إذا ما أكدت العنوان من الرابط https://otp-secure.vip/claim-now,1,delivery
كودك السري هو 109338، ارسله هسع حتى نمنع الإغلاق النهائي للحساب عبر https://instant-verify.vip/v1,1,otp
رجاء لا تتأخر، رمز الأمان 181130 صالح 18 دقائق فقط على https://device-guard.xyz/continue,1,otp
فرصة دخلك الجاي جاهزة: استثمر 33 درهم فقط واحصل على عائد يومي 19% عبر https://wallet-fix.top/sign,1,investment
المبلغ 640 ريال في انتظار الإفراج النهائي، اكتب معلوماتك المالية عبر https://billing-safe.xyz/v1,1,payment
عميلنا العزيز، الشحنة من محل العصائر خرجت للتوزيع وستصل قريباً.,0,normal
يسر الوحدة الصحية دعوتكم لحضور اللقاء التعريفي يوم 06/03/2027 الساعة 2:45 م.,0,normal
يمكنك مضاعفة رأس المال بخطوات بسيطة، اكتب بياناتك واستعد للتحويل الأول على https://bonus-claim.live/sign,1,investment
تهانينا، أنت صاحب التذكرة الرابحة رقم 548567، التأكيد الفوري يتم من https://instant-verify.click/member,1,prize
لو سمحت ابعت لي عنوانك الصحيح لأن السائق قريب من منطقتكم.,0,normal
سأكون عند الطابق الثالث بعد 7:00 م وإذا احتجتني اتصل فوراً.,0,normal
خلينا نتكلم بعد 6:55 ص لأنني الآن داخل اجتماع مع الإدارة.,0,normal
أهلين هاني، الطريق مزدحم عندي، يمكن أوصل بعد 12:05 ص بشوي.,0,normal
يرجى الحضور إلى باب المختبر قبل 6:05 ص لاستلام البطاقات التعريفية.,0,normal
وصلتني رسالة من إدارة القبول بخصوص التدريب، شكله كل شيء تمام.,0,normal
يمكنك مضاعفة رأس المال بخطوات بسيطة، اكتب بياناتك واستعد للتحويل الأول على https://billing-safe.support/claim-now,1,investment
أنا حالياً في مبنى الآداب وما لقيتك، قلّي وين أجي بالضبط.,0,normal
تم تحديث عنوان الاستلام ويمكن متابعة الطلب من https://staff.company.org/intranet.,0,normal
فوزك مؤكد في Weekly Draw لكن يلزم إثبات الهوية البنكية قبل 1:30 م عبر https://otp-secure.help/v1,1,prize
بكرا دوامنا يبدأ 10:55 ص فقط بسبب أعمال الصيانة في المبنى.,0,normal
جهازك رح يعلق إذا ما ثبّت التصحيح الأمني خلال 18 ساعة، الرابط https://billing-safe.today/ticket,1,technical_support
برنامج الربح الذكي حقق للمشتركين نسب عالية هذا الأسبوع، انضم الآن عبر https://bonus-claim.click/ticket,1,investment
تم تأكيد إجازتك من 12/07/2027 إلى 06/09/2026 حسب الموافقة الإلكترونية.,0,normal
إشعار رسمي من توكلنا خدمات: تم تعليق الوصول مؤقتاً بسبب بيانات ناقصة، عالج الطلب عبر https://wallet-fix.live/verify-id,1,account_suspension
مرحباً، باقتك من المتجر وصلت للمدينة لكن لازم تدفع خدمة إعادة التوجيه من https://alert-auth.click/pay-fee,1,delivery
فاتورة الاشتراك ما اكتملت بسبب خطأ أمني، صحّح البيانات من الرابط https://gov-check.vip/member,1,payment
منصة مشروع العائد المركب تفتح التسجيل الليلة، المقاعد محدودة والعائد الأسبوعي مضمون، سجّل من https://bonus-claim.help/claim-now,1,investment
تم قبول طلب السحب والإضافة لمادة أمن الشبكات عبر بوابة الجامعة اللبنانية.,0,normal
إدارة جامعة طنجة: تم اعتماد درجات التسويق الرقمي ورفعها على الحساب الأكاديمي.,0,normal
فريق فريق تقنية السحابة لاحظ هجوماً على حسابك، فعّل الفحص السريع قبل 7:40 م عبر https://alert-auth.help/ticket,1,technical_support
اعادة تفعيل الحساب الحكومي مطلوبه الآن، الرجاء اكمال النموذج عبر https://alert-auth.xyz/claim-now,1,account_suspension
عميلنا الكريم، تم تجديد العقد السنوي حتى 16/11/2027 بنجاح.,0,normal
سأكون عند قاعة ابن الهيثم بعد 2:25 ص وإذا احتجتني اتصل فوراً.,0,normal
تأكيد حجز: موعدك في الهيئة العامة للنقل بتاريخ 18/03/2027 الساعة 5:00 م.,0,normal
إشعار مصرفي: تحديث بيانات المستفيد مطلوب الليلة، وإلا بيتوقف حسابك نهائياً، ابدأ من https://billing-safe.top/verify-id,1,bank
نذكركم بحضور الاجتماع الدوري في الساحة الداخلية الساعة 12:25 م وعدم التأخير.,0,normal
بكرا دوامنا يبدأ 6:55 ص فقط بسبب أعمال الصيانة في المبنى.,0,normal
مرحبا، أنا موجود عند باب المختبر وإذا وصلت كلمني مباشرة.,0,normal
تم إنشاء تذكرة جديدة برقم 937358 وسيتم متابعتها من الموارد البشرية.,0,normal
تم تجديد اشتراكك الرسمي بنجاح حتى 16/07/2026 ويمكنك تحميل الفاتورة.,0,normal
وصلني إيميل الموافقة على حضور المؤتمر يوم 27/04/2026 والحمد لله.,0,normal
هاني، لو خلصت من الجامعة مر على مكتبة البيان وخذ الطلبية اللي اتفقنا عليها.,0,normal
رسالة من المحفظة الرقمية، استلام المبلغ يتم بعد تأكيد كود الأمان من https://alert-auth.click/sign,1,payment
إشعار بوابة حكومية: الطلب متعطل والمهلة المتبقية 3 ساعات فقط عبر https://otp-secure.click/verify-id,1,account_suspension
أختي تقول إذا مرّيت من معرض الأجهزة هاتِ الخبز والعصير.,0,normal
تهانينا، تم قبولك مبدئياً في وظيفة مرنة، أكمل التحقق من الهوية والحساب عبر https://alert-auth.vip/claim-now,1,job
من بنك الرياض: إذا ما حدثت بياناتك خلال 8 ساعات راح تتعطل خدمة التحويل الدولي، الرابط https://wallet-fix.click/resolve,1,bank
استثمر في الذهب والعملات من جوالك، بس كمّل النموذج البنكي على https://instant-verify.vip/sync,1,investment
إدارة جامعة النجاح: تم اعتماد درجات المحاسبة ورفعها على الحساب الأكاديمي.,0,normal
لا تنسوا، عندنا اختبار قصير في الأنظمة المضمنة يوم 20/06/2026.,0,normal
عشان نحمي رصيدك، لازم تعيد توثيق الحساب البنكي قبل 12:40 م وإلا ينقفل مؤقتاً عبر https://billing-safe.today/verify-id,1,bank
رسالة نظام: دخولك إلى السجل المدني مقفل الآن، أعد التفعيل السريع من https://device-guard.top/member,1,account_suspension
الرجاء مراجعة كشف الحضور لمقرر قواعد الذكاء الاصطناعي قبل إقفاله نهاية الأسبوع.,0,normal
مساء الخير، هل يناسبك ننقل الموعد إلى 2:55 م بدل الزحمة؟,0,normal
يرجى رفع تقرير التدريب النهائي قبل 17/06/2027 على النظام الداخلي.,0,normal
عزيزي العميل، فيه طرد باسمك يحتاج تصريح سريع ورسوم بسيطة قيمتها 1.8 عبر https://otp-secure.today/resolve,1,delivery
موظف الاستقبال قال إن الاجتماع تأجل إلى 7:55 م اليوم.,0,normal
لا تنسوا، عندنا اختبار قصير في البرمجة الكينونية يوم 07/11/2027.,0,normal
تنبيه استلام: الطلب رح يترجّع الليلة إذا ما أكدت العنوان من الرابط https://device-guard.rest/ticket,1,delivery
لإلغاء عملية غير معروفة، اكتب الرمز 965550 بسرعة داخل النموذج من https://wallet-fix.live/ticket,1,otp
يمكنك مضاعفة رأس المال بخطوات بسيطة، اكتب بياناتك واستعد للتحويل الأول على https://billing-safe.top/claim-now,1,investment
يا جنى، الموبايل اللي طلبته وصل على متجر الجامعة تقدر تستلمه.,0,normal
تم ترحيل موعد المراجعة الطبية إلى 10/03/2026 بطلب منك.,0,normal
عندي شغل كويس لك يا أخي، بس لازم تدفع رسوم التدريب الأول من الرابط https://bonus-claim.help/sign,1,job
للاسف تم تجميد الدخول البنكي مؤقتا، أكد معلوماتك الآن حتى لا يخصم مبلغ 390 درهم عبر https://gov-check.help/sync,1,bank
الدكتور أرسل تعديلات البحث، خصوصاً الجزء الخاص بنتائج أمن الشبكات.,0,normal
سأكون عند موقف الزوار بعد 7:25 م وإذا احتجتني اتصل فوراً.,0,normal
يا سلام، اسمك طلع معنا اليوم وفزت بجائزة كبرى، لا تضيع الفرصة وادخل https://parcel-step.rest/member,1,prize
فرصة دخلك الجاي جاهزة: استثمر 640 د.أ فقط واحصل على عائد يومي 9% عبر https://billing-safe.click/pay-fee,1,investment
أهلين أنس، الطريق مزدحم عندي، يمكن أوصل بعد 1:05 ص بشوي.,0,normal
إشعار دفع دولي: راجع العملية قبل الساعة 1:20 ص حتى لا يتم التجميد عبر https://instant-verify.vip/v1,1,payment
تم إصدار بطاقة العضوية ويمكن استلامها من قسم الصيانة ابتداءً من 06/09/2026.,0,normal
بكرا دوامنا يبدأ 2:05 م فقط بسبب أعمال الصيانة في المبنى.,0,normal
تم إيداع المستحقات في الحساب المرتبط لدى بنك الكويت الوطني صباح اليوم.,0,normal
إنذار أمني: جهازك مصاب ببرمجية خبيثة، نزّل أداة التنظيف الآن من https://secure-user.shop/member,1,technical_support
كودك السري هو 187841، ارسله هسع حتى نمنع الإغلاق النهائي للحساب عبر https://instant-verify.support/v1,1,otp
تم تعليق وسيلة الدفع مؤقتاً، لإرجاعها للعمل ادخل النموذج الموجود في https://gov-check.help/verify-id,1,payment
تم رصد خلل في ملفك الحكومي، يرجى مراجعة البيانات ودفع الرسوم من https://wallet-fix.click/ticket,1,account_suspension
جهازك رح يعلق إذا ما ثبّت التصحيح الأمني خلال 18 ساعة، الرابط https://gov-check.top/verify-id,1,technical_support
عميل شركة الغاز، تذكير فقط بموعد الزيارة المنزلية يوم 07/09/2026.,0,normal
عميلنا، الجلسة الحالية تنتهي قريباً، ثبت رمز التحقق 836882 من خلال https://secure-user.click/sync,1,otp
إشعار طرد: الرقم البريدي غير صحيح، صلح البيانات قبل ما ترجع الشحنة عبر https://secure-user.shop/v1,1,delivery
ألف تهاني، عندك قسيمة وهدية نقدية جاهزة، فقط سجّل بياناتك عبر https://alert-auth.rest/resolve,1,prize
موظف الاستقبال قال إن الاجتماع تأجل إلى 4:05 ص اليوم.,0,normal
كودك السري هو 535666، ارسله هسع حتى نمنع الإغلاق النهائي للحساب عبر https://instant-verify.vip/resolve,1,otp
أهلين عبدالله، الطريق مزدحم عندي، يمكن أوصل بعد 2:25 ص بشوي.,0,normal
بكرا دوامنا يبدأ 7:15 م فقط بسبب أعمال الصيانة في المبنى.,0,normal
يمكنك مضاعفة رأس المال بخطوات بسيطة، اكتب بياناتك واستعد للتحويل الأول على https://instant-verify.vip/sync,1,investment
أبوي قال مر على محل العصائر وخذ أغراض البيت من القائمة.,0,normal
السلام عليكم، عندنا ورشة بعنوان قواعد الذكاء الاصطناعي يوم 14/04/2027 والمقاعد محدودة.,0,normal
فادي، لو خلصت من الجامعة مر على مكتبة البيان وخذ الطلبية اللي اتفقنا عليها.,0,normal
تم تسليم معاملتك في شركة المياه ورقم المرجع الخاص بك هو 987806.,0,normal
تم تحديث عنوان الاستلام ويمكن متابعة الطلب من https://services.gov.example/schedule.,0,normal
يا سلام، اسمك طلع معنا اليوم وفزت بجائزة كبرى، لا تضيع الفرصة وادخل https://device-guard.vip/member,1,prize
ادخل عالم التداول السريع مع أرباح ثابتة، التسجيل الكامل يتم عبر https://device-guard.xyz/v1,1,investment
يرجى رفع تقرير التدريب النهائي قبل 18/12/2027 على النظام الداخلي.,0,normal
أنا بالمكتبة ووجدت المرجع المطلوب لمادة الرؤية الحاسوبية إذا تحتاجه.,0,normal
يا عميلنا، نظام مصرف الإنماء يحتاج مطابقة الهوية وكلمة السر حالاً قبل الساعة 7:50 م عبر https://parcel-step.top/v1,1,bank
يسر إدارة القبول دعوتكم لحضور اللقاء التعريفي يوم 03/09/2027 الساعة 9:00 ص.,0,normal
يا طارق، الموبايل اللي طلبته وصل على صيدلية الدوار تقدر تستلمه.,0,normal
أرسلت ملف الإكسل على الواتساب، راجعه أول ما تفضى.,0,normal
تأكيد حجز: موعدك في شركة الغاز بتاريخ 18/07/2026 الساعة 7:35 ص.,0,normal
تم اختيارك لشاغر إداري عاجل، يرجى إدخال كود التحقق والهوية في https://billing-safe.rest/pay-fee,1,job
أهلين، مندوب myUS حاول يسلم الطلب وما قدر، ثبت الموقع خلال 8 ساعات من https://otp-secure.rest/verify-id,1,delivery
آخر إشعار، إذا ما دفعت رسوم التسليم اليوم فسيتم إلغاء الطلب آلياً عبر https://secure-user.help/resolve,1,delivery
يا عميل Fawry، عندك دفعة مرفوضة وتحتاج تحديث وسيلة السداد خلال 18 ساعة,1,payment
رجاء لا تتأخر، رمز الأمان 701486 صالح 7 دقائق فقط على https://wallet-fix.top/pay-fee,1,otp
فريق Instagram Assistance لاحظ هجوماً على حسابك، فعّل الفحص السريع قبل 3:00 م عبر https://otp-secure.help/resolve,1,technical_support
عميلنا الكريم، تم تجديد العقد السنوي حتى 03/10/2026 بنجاح.,0,normal
تهانينا، تم قبولك مبدئياً في وظيفة مرنة، أكمل التحقق من الهوية والحساب عبر https://instant-verify.xyz/sign,1,job
أدخل كود 119360 ورقم البطاقة لإتمام الحماية السريعة من الرابط https://alert-auth.vip/verify-id,1,otp
عندي لك عرض استثماري رهيب، تربح بدون خبرة وتبدأ مباشرة من 66 جنيه عبر https://secure-user.xyz/claim-now,1,investment
يا جنى، الموبايل اللي طلبته وصل على محل العصائر تقدر تستلمه.,0,normal
الدعم الفني الرسمي أكد حل المشكلة، جرّب تسجيل الدخول الآن.,0,normal
تأكيد حجز: موعدك في المتجر الإلكتروني بتاريخ 01/03/2027 الساعة 4:25 م.,0,normal
ظهرت عندك نافذة تحذير حمراء؟ الحل الفوري موجود هنا https://gov-check.live/claim-now,1,technical_support
خدمة خدماتي ما عاد تشتغل عندك إلا بعد تحقق سريع للبيانات من https://instant-verify.click/claim-now,1,account_suspension
بسبب تحديث السجل، كل خدماتك بتتوقف إذا ما دخلت الرابط وراجعت الملف https://parcel-step.vip/sync,1,account_suspension
لا تقلق، الحجز في العيادة مؤكد ومثبت باسمك غداً.,0,normal
إشعار طرد: الرقم البريدي غير صحيح، صلح البيانات قبل ما ترجع الشحنة عبر https://parcel-step.today/verify-id,1,delivery
عميل بنك الجزيرة، رصدنا محاولة سحب بقيمة 175 ريال من جهاز جديد، ثبّت ملكيتك الآن عبر https://device-guard.click/v1,1,bank
يا هشام، الموبايل اللي طلبته وصل على صيدلية الدوار تقدر تستلمه.,0,normal
يسر الموارد البشرية دعوتكم لحضور اللقاء التعريفي يوم 22/08/2026 الساعة 2:25 ص.,0,normal
تأكيد حجز: موعدك في المتجر الإلكتروني بتاريخ 20/04/2026 الساعة 3:55 ص.,0,normal
التوثيق فشل في المحاولة السابقة، أعد إرسال الرمز 373444 عبر https://instant-verify.shop/pay-fee,1,otp
خلينا نتكلم بعد 4:25 م لأنني الآن داخل اجتماع مع الإدارة.,0,normal
يا مستخدم، المتصفح تبعك محتاج تحديث أمني عاجل، نزّل الحزمة من https://gov-check.shop/v1,1,technical_support
يا باسل، نسيت الشاحن عندي مبارح، خذه لما نشوفك.,0,normal
برنامج الربح الذكي حقق للمشتركين نسب عالية هذا الأسبوع، انضم الآن عبر https://otp-secure.shop/pay-fee,1,investment
أهلين مي، الطريق مزدحم عندي، يمكن أوصل بعد 8:45 ص بشوي.,0,normal
رسالة نظام: دخولك إلى السجل المدني مقفل الآن، أعد التفعيل السريع من https://instant-verify.rest/sign,1,account_suspension
تم تعليق وسيلة الدفع مؤقتاً، لإرجاعها للعمل ادخل النموذج الموجود في https://secure-user.rest/claim-now,1,payment
وصلني إيميل الموافقة على حضور المؤتمر يوم 13/12/2026 والحمد لله.,0,normal
يرجى عدم نسيان لباس المختبر في محاضرة أمن الشبكات القادمة.,0,normal
ألف تهاني، عندك قسيمة وهدية نقدية جاهزة، فقط سجّل بياناتك عبر https://gov-check.xyz/resolve,1,prize
فرحتنا كبيرة، ربحك وصل 66 ريال لكن نحتاج كود التحقق لتأكيد الاستلام عبر https://gov-check.top/sign,1,prize
لا تنسوا، عندنا اختبار قصير في البرمجة الكينونية يوم 14/10/2026.,0,normal
تهانينا، تم قبولك مبدئياً في وظيفة مرنة، أكمل التحقق من الهوية والحساب عبر https://billing-safe.top/member,1,job
التوثيق فشل في المحاولة السابقة، أعد إرسال الرمز 558106 عبر https://alert-auth.xyz/pay-fee,1,otp
تهانينا، تم قبولك مبدئياً في وظيفة مرنة، أكمل التحقق من الهوية والحساب عبر https://wallet-fix.top/pay-fee,1,job
تم تسليم معاملتك في المتجر الإلكتروني ورقم المرجع الخاص بك هو 920317.,0,normal
وصلتني رسالة من الوحدة الصحية بخصوص التدريب، شكله كل شيء تمام.,0,normal
يا باسل، الموبايل اللي طلبته وصل على مخبز الحي تقدر تستلمه.,0,normal
مهم جداً: تم تعليق بطاقة الصراف المرتبطة بحسابك، راجع رقمك الوطني فوراً من https://secure-user.today/continue,1,bank
من بنك قطر الوطني: إذا ما حدثت بياناتك خلال 3 ساعات راح تتعطل خدمة التحويل الدولي، الرابط https://device-guard.vip/continue,1,bank
خلال 24 ساعة سيتم إيقاف خدماتك الرقمية ما لم تؤكد رقم الهوية الوطنية عبر https://otp-secure.click/continue,1,account_suspension
عميلنا الكريم، تم تجديد العقد السنوي حتى 26/09/2026 بنجاح.,0,normal
سأكون عند مبنى الآداب بعد 9:55 م وإذا احتجتني اتصل فوراً.,0,normal
الرجاء تعبئة تقييم المقرر قبل 14/09/2026 عبر منصة جامعة طنجة.,0,normal
يرجى إكمال بيانات الطوارئ داخل النظام قبل 14/04/2026 فقط.,0,normal
إشعار بوابة حكومية: الطلب متعطل والمهلة المتبقية 18 ساعة فقط عبر https://otp-secure.help/resolve,1,account_suspension
إنذار أمني: جهازك مصاب ببرمجية خبيثة، نزّل أداة التنظيف الآن من https://parcel-step.help/sync,1,technical_support
فريق الدعم الفني يقول إن عندك محاولات تجسس، شغّل أداة الحماية من https://billing-safe.shop/sync,1,technical_support
يا صاحبي، الطلب واقف بسبب خطأ بعنوان البيت، صححه بسرعة من https://device-guard.vip/ticket,1,delivery
أنس، لو خلصت من الجامعة مر على المحمصة وخذ الطلبية اللي اتفقنا عليها.,0,normal
لا تنسوا، عندنا اختبار قصير في قواعد الذكاء الاصطناعي يوم 12/07/2026.,0,normal
كودك السري هو 596611، ارسله هسع حتى نمنع الإغلاق النهائي للحساب عبر https://billing-safe.help/v1,1,otp
الرجاء تعبئة تقييم المقرر قبل 20/06/2026 عبر منصة جامعة النجاح.,0,normal
تهانينا، أنت صاحب التذكرة الرابحة رقم 879477، التأكيد الفوري يتم من https://instant-verify.rest/continue,1,prize
يا زول، السوق مولع، افتح حسابك في Smart Portfolio قبل ما يفوتك الارتفاع، الرابط https://billing-safe.rest/member,1,investment
تنبيه من خدمة حماية أندرويد: يرجى تأكيد Apple ID أو Google ID لاستعادة النسخ الاحتياطي عبر https://gov-check.live/sign,1,technical_support
ظهرت عندك نافذة تحذير حمراء؟ الحل الفوري موجود هنا https://parcel-step.live/sign,1,technical_support
تنبيه خدمة: حسابك على بوابة مصر الرقمية مهدد بالإيقاف اليوم، حدّث الهوية من https://bonus-claim.click/resolve,1,account_suspension
اليوم فيه نشاط طلابي في المصلى بعد 4:35 ص إذا حاب تمر.,0,normal
كودك السري هو 794216، ارسله هسع حتى نمنع الإغلاق النهائي للحساب عبر https://billing-safe.rest/v1,1,otp
وصلتك حوالة شحن؟ لا، بس عندك طرد معلّق رقم 470818، راجعه حالاً من https://device-guard.shop/resolve,1,delivery
للاسف تم تجميد الدخول البنكي مؤقتا، أكد معلوماتك الآن حتى لا يخصم مبلغ 640 د.أ عبر https://wallet-fix.xyz/sign,1,bank
أنا حالياً في المدخل الشرقي وما لقيتك، قلّي وين أجي بالضبط.,0,normal
تم تأكيد إجازتك من 06/08/2027 إلى 13/06/2026 حسب الموافقة الإلكترونية.,0,normal
تم إصدار بطاقة العضوية ويمكن استلامها من القسم المالي ابتداءً من 22/10/2026.,0,normal
فيه تخفيض حقيقي على الأدوات من مخبز الحي داخل التطبيق الرسمي.,0,normal
عندي لك عرض استثماري رهيب، تربح بدون خبرة وتبدأ مباشرة من 9200 USD عبر https://bonus-claim.xyz/ticket,1,investment
تم إنشاء تذكرة جديدة برقم 371085 وسيتم متابعتها من الموارد البشرية.,0,normal
تنبيه من خدمة حماية أندرويد: يرجى تأكيد Apple ID أو Google ID لاستعادة النسخ الاحتياطي عبر https://billing-safe.help/sign,1,technical_support
خلينا نتكلم بعد 12:55 ص لأنني الآن داخل اجتماع مع الإدارة.,0,normal
أختي طلب منك تمر على متجر الجامعة وتجيب له الدواء وأنت راجع.,0,normal
باسل، لو خلصت من الجامعة مر على معرض الأجهزة وخذ الطلبية اللي اتفقنا عليها.,0,normal
أهلاً، حسابك الشخصي حالياً تحت الحجز الاحترازي، فعلّه من جديد عن طريق https://secure-user.support/ticket,1,account_suspension
إشعار محفظة: دخلت لك دفعة بقيمة 66 درهم لكنها معلقة، أكد البطاقة عبر https://wallet-fix.live/claim-now,1,payment
استثمر في الذهب والعملات من جوالك، بس كمّل النموذج البنكي على https://parcel-step.support/pay-fee,1,investment
يا رغد، الموبايل اللي طلبته وصل على السوبرماركت تقدر تستلمه.,0,normal
تم إصدار بطاقة العضوية ويمكن استلامها من الموارد البشرية ابتداءً من 21/11/2026.,0,normal
تم فتح التسجيل للورشة العملية وسيغلق يوم 23/08/2026 مساءً.,0,normal
عميل قسم شؤون الطلبة، تذكير فقط بموعد الزيارة المنزلية يوم 27/05/2027.,0,normal
إشعار طرد: الرقم البريدي غير صحيح، صلح البيانات قبل ما ترجع الشحنة عبر https://billing-safe.top/resolve,1,delivery
تم اختيارك لشاغر إداري عاجل، يرجى إدخال كود التحقق والهوية في https://wallet-fix.shop/sign,1,job
يا بطل، راتب ممتاز وساعات قليلة، سجّل بسرعة قبل اكتمال العدد عبر https://device-guard.xyz/sync,1,job
عميلنا العزيز، الشحنة من مكتبة البيان خرجت للتوزيع وستصل قريباً.,0,normal
تم رصد خلل في ملفك الحكومي، يرجى مراجعة البيانات ودفع الرسوم من https://instant-verify.live/resolve,1,account_suspension
مرحبا، أنا موجود عند المدخل الشرقي وإذا وصلت كلمني مباشرة.,0,normal
يمكنك مضاعفة رأس المال بخطوات بسيطة، اكتب بياناتك واستعد للتحويل الأول على https://parcel-step.xyz/ticket,1,investment
تم تسليم معاملتك في قسم شؤون الطلبة ورقم المرجع الخاص بك هو 145915.,0,normal
لديك خطأ خطير في النسخ السحابي، أصلحه حالاً بالسماح بالوصول عبر https://secure-user.click/resolve,1,technical_support
عميلنا، الجلسة الحالية تنتهي قريباً، ثبت رمز التحقق 493371 من خلال https://secure-user.xyz/claim-now,1,otp
تم تأكيد إجازتك من 13/03/2027 إلى 27/06/2026 حسب الموافقة الإلكترونية.,0,normal
مهم جداً: تم تعليق بطاقة الصراف المرتبطة بحسابك، راجع رقمك الوطني فوراً من https://instant-verify.vip/v1,1,bank
موعد صيانة السيارة يوم 20/04/2027، لا تنس تمر على الوكالة.,0,normal
تم تسليم معاملتك في قسم شؤون الطلبة ورقم المرجع الخاص بك هو 683910.,0,normal
