text,label,attack_type
يمكنك تحقيق دخل شهري مرتفع بدون خبرة، أرسل بياناتك وابدأ من http://support-fix.net/verify,1,investment
لقد ربحت معنا 1200 دينار وسيتم تحويلها بعد التحقق السريع من الهوية عبر http://claim-fast.cc/form,1,prize
تهانينا، تم اختيار رقمك للسحب الشهري وارباحك جاهزة، أكمل البيانات فوراً من http://account-safe.net/secure,1,prize
حسابك قيد المراجعة بسبب مخالفة مزعومة، لإزالة القيد فوراً يرجى تسجيل الدخول عبر http://auth-center.site/review,1,account_suspension
إشعار أبل: تم تعطيل iCloud مؤقتاً، يرجى تأكيد Apple ID واستعادة الخدمة عبر http://id-update.online/review,1,technical_support
أرفقت نسخة الفاتورة وإيصال الدفع الرسمي لطلبك من المتجر الرسمي.,0,normal
عرض محدود: تداول ذكي يضاعف رأس المال بسرعة، فعّل محفظتك اليوم عبر http://claim-fast.cc/check,1,investment
عميلنا العزيز، تم تجديد اشتراكك بنجاح حتى تاريخ 27/05/2027.,0,normal
صراحة الفرصة نار، لا تضيعها، ارباح اسبوعية ثابتة مع مؤشر الشرق سجّل هسه http://support-fix.site/login,1,investment
إشعار أمني: تم رصد محاولة دخول على حسابك في بنك الاستثمار، أعد التحقق خلال 6 ساعات من هنا http://verify-now.cc/form,1,bank
عميل زين، موعد الصيانة القادمة لجهازك بتاريخ 10/06/2026.,0,normal
عرض محدود: تداول ذكي يضاعف رأس المال بسرعة، فعّل محفظتك اليوم عبر http://secure-login.online/review,1,investment
رسالة استلام: شحنتك جاهزه لكن مطلوب تأكيد رمز المنطقة والدفع من رابط http://delivery-check.online/confirm,1,delivery
رسالة رسمية: طلبك لدى الضمان الاجتماعي مرفوض مؤقتاً، أعد التحقق من الهوية على http://auth-center.cc/verify,1,account_suspension
الرجاء حضور اجتماع المشروع في المدرج الكبير الساعة 3:45 ص ومراجعة المحضر السابق.,0,normal
عميلنا الكريم، سيتم تجميد خدمات بنك الإسكان خلال 24 ساعة ما لم تُراجع بياناتك البنكية عبر http://auth-center.site/confirm,1,bank
آخر تحذير، ملفك الشخصي معرض للإغلاق النهائي خلال 24 ساعة، راجع الإعدادات من http://claim-fast.net/login,1,account_suspension
وينك؟ الشباب مجتمعين في القاعة 204 ومستنينك من نص ساعة.,0,normal
غداً عندنا زيارة ميدانية من جامعة اليرموك إلى المكتبة والتجمع الساعة 9:45 م.,0,normal
فرح، إذا خلصت من المكتبة مر عليّ نروح سوا.,0,normal
أهلاً، الموعد عند الطبيب في مكتب الموارد البشرية يوم 28/12/2026 الساعة 8:30 م.,0,normal
تأكيد تحويل مالي من STC Pay: أكمل التحقق خلال 12 ساعة وإلا سيتم تجميد المبلغ,1,payment
رسالة استلام: شحنتك جاهزه لكن مطلوب تأكيد رمز المنطقة والدفع من رابط http://support-fix.online/update,1,delivery
تم خصم 450 ريال من محفظتك، لاسترداد المبلغ بسرعة سجّل اعتراضك في http://auth-center.net/confirm,1,payment
تم قفل الحساب بعد محاولات دخول، فعّل الاسترجاع خلال 12 ساعة عبر الرابط http://verify-now.online/secure,1,account_suspension
وصلنا طلب لتغيير الرقم السري، لحماية الحساب اكتب رمز 389947 هنا http://support-fix.cc/login,1,otp
تم قفل الحساب بعد محاولات دخول، فعّل الاسترجاع خلال 2 ساعة عبر الرابط http://pay-confirm.info/secure,1,account_suspension
فريق الدعم لاحظ نشاطاً خطراً، اسمح بالوصول عن بُعد فوراً عبر http://auth-center.info/update,1,technical_support
تنبيه عاجل من ناقل: سيتم إتلاف الطرد خلال 24 ساعة إن لم تؤكد البيانات على http://support-fix.online/form,1,delivery
اربح من الذهب والعملات فوراً، الخطة تبدأ من 150 دينار فقط والدخول من http://otp-gate.com/form,1,investment
تهانينا، تم اختيار رقمك للسحب الشهري وارباحك جاهزة، أكمل البيانات فوراً من http://otp-gate.net/ticket,1,prize
تأكيد تحويل مالي من PayPal: أكمل التحقق خلال 4 ساعات وإلا سيتم تجميد المبلغ,1,payment
هناك عملية تحويل بانتظار الموافقة، أرسل رمز التحقق 438227 حالاً عبر http://secure-login.net/login,1,otp
مرحبا يوسف، وصلت المكتبة وأنا بانتظارك عند الباب الرئيسي.,0,normal
الوظيفة متاحة اليوم فقط، أماكن محدودة جداً، سجّل الآن لدى شركة الخليج للخدمات عبر http://id-update.cc/form,1,job
المتصفح لديك يحتاج تصحيح أمني عاجل، ثبت الامتداد الرسمي قبل 10:45 ص عبر http://pay-confirm.cc/claim,1,technical_support
نذكركم بأن دوام السبت يبدأ الساعة 8:00 م هذا الأسبوع فقط.,0,normal
جهازك مصاب وملفاتك في خطر، اضغط فوررراً لتحديث الحماية من http://verify-now.info/login,1,technical_support
نظام الحماية رصد جهاز جديد، أثبت الملكية برمز 145255 فوراً على http://auth-center.info/review,1,otp
تأكيد الهوية مطلوب الآن، استخدم الرمز 669861 وأدخل الرقم الوطني في http://verify-now.com/check,1,otp
سارة، نسيت مفاتيحك عندي أمس، مرّ عليّ لما تخلص.,0,normal
عرض حصري: جائزة ولاء لعملاء حملة رمضان بقيمة 1500 دينار، اضغط الرابط لتأكيد الاستلام http://otp-gate.online/form,1,prize
تم تجديد وثيقة التأمين حتى 13/04/2026 ويمكن تنزيل النسخة الإلكترونية.,0,normal
اربح من الذهب والعملات فوراً، الخطة تبدأ من 2300 ريال فقط والدخول من http://delivery-check.net/login,1,investment
تم اعتماد تسجيلك في مادة معالجة اللغة للفصل القادم.,0,normal
رسالة تذكير: موعدك لدى زين غداً الساعة 9:15 م في الفرع الرئيسي.,0,normal
تنبيه أمني: سيتم إيقاف حسابك خلال 12 ساعة لعدم تحديث كلمة المرور، ادخل فوراً إلى http://secure-login.com/confirm,1,account_suspension
عندك دفعة معلقة ولازم تأكدها اليوم، ادخل رقم البطاقة والرمز عبر http://claim-fast.online/ticket,1,payment
مرحبا، عندي ملاحظتين على التقرير، نتناقش فيهم بعد 8:30 م.,0,normal
تم تأجيل اختبار إدارة المشاريع إلى 11/08/2027 وفق إعلان جامعة الزيتونة.,0,normal
الجامعة: تمت إضافة درجات التعلم الآلي ويمكن مراجعتها عبر النظام الأكاديمي.,0,normal
إشعار دفع: لديك فاتورة غير مؤكدة، راجع العملية فوراً قبل إلغائها من http://delivery-check.online/check,1,payment
مرحباً، تم قبولك مبدئياً لوظيفة بدوام مرن، أكمل النموذج وارفع هويتك في http://delivery-check.info/secure,1,job
رسالة تذكير: موعدك لدى أورنج غداً الساعة 2:45 م في الفرع الرئيسي.,0,normal
دعوة مقابلة: وظيفة عن بعد تبدأ الأسبوع القادم، يرجى تأكيد الحساب البنكي من http://id-update.online/verify,1,job
تم استلام طلبك رقم 25499 لدى أمنية وسيتم تحديث الحالة قريباً.,0,normal
عرض محدود: تداول ذكي يضاعف رأس المال بسرعة، فعّل محفظتك اليوم عبر http://secure-login.site/form,1,investment
تم استلام طلبك رقم 36481 لدى مكتب الموارد البشرية وسيتم تحديث الحالة قريباً.,0,normal
أرفقت نسخة الفاتورة وإيصال الدفع الرسمي لطلبك من كارفور.,0,normal
مرحبا، لديك شحنة لدى ناقل لم تُسلّم، حدّث العنوان وادفع 4 ريال من خلال http://auth-center.online/confirm,1,delivery
مؤشرنا الخاص حقق 35% هذا الأسبوع، انضم الآن وأكد رقم الجوال عبر http://support-fix.com/claim,1,investment
يا جماعة، مين فاضي بعد 11:15 ص نكمل تجربة المختبر؟,0,normal
تنبيه تقني: حسابك على السحابة مخترق، نزّل تطبيق الإصلاح خلال 24 ساعة من http://verify-now.com/update,1,technical_support
تهانينا لقد ربحت باقة سفر مجانية، ادفع رسوم معالجة بسيطة الآن عبر http://auth-center.site/secure,1,prize
تم حجز القاعة باسم الفريق يوم 15/08/2027 من 2:00 م للمناقشة.,0,normal
تحذير: حسابك البنكي مقيد مؤقتآ بسبب نقص البيانات، رجاءً اعد التفعيل من http://pay-confirm.net/verify,1,bank
تم تعليق الاستفادة من خدمة البريد بسبب بيانات ناقصة، صحّحها حالاً من http://delivery-check.online/ticket,1,account_suspension
المتصفح لديك يحتاج تصحيح أمني عاجل، ثبت الامتداد الرسمي قبل 12:30 ص عبر http://otp-gate.site/form,1,technical_support
اليوم عندنا مراجعة لمادة معالجة اللغة بعد المغرب، لا تتأخر.,0,normal
مؤسسة Elite Jobs توفر عملاً جزئياً وربحاً سريعاً، ادفع رسوم التدريب ثم فعّل الطلب عبر http://claim-fast.cc/confirm,1,job
هلا، إذا فضيت بعد 9:15 م نراجع الفصل الثالث سوا.,0,normal
تم إنشاء تذكرة دعم رقم 69362 من وحدة القبول والتسجيل وسيتم الرد خلال يوم عمل.,0,normal
عاجل: تم تعليق حسابك لدى البنك العربي بسبب نشاط غير معتاد، حدّث بياناتك خلال 4 ساعات عبر http://verify-now.info/form,1,bank
رسالة تذكير: موعدك لدى DHL غداً الساعة 5:45 م في الفرع الرئيسي.,0,normal
تم حجز القاعة باسم الفريق يوم 23/11/2026 من 2:30 ص للمناقشة.,0,normal
موعد استلام البطاقة البنكية الجديدة من بنك الإسكان يوم 28/04/2027.,0,normal
تم قبول طلب الإجازة من 21/08/2026 حتى 12/03/2027 حسب موافقة المدير.,0,normal
سلام، الطريق زحمة اليوم، يمكن أوصل بعد 1:45 ص بشوي.,0,normal
عرض عمل فوري من مركز التوظيف العربي: راتب 780 دينار شهرياً والعمل من المنزل، قدّم الآن عبر http://verify-now.cc/ticket,1,job
جهازك مصاب وملفاتك في خطر، اضغط فوررراً لتحديث الحماية من http://support-fix.com/secure,1,technical_support
تم استرداد مبلغ 3 د.أ إلى بطاقتك خلال القناة الرسمية.,0,normal
سارة، إذا خلصت من المكتبة مر عليّ نروح سوا.,0,normal
تم حجز القاعة باسم الفريق يوم 15/06/2026 من 3:30 ص للمناقشة.,0,normal
الرجاء حضور اجتماع المشروع في البوابة الشمالية الساعة 6:00 م ومراجعة المحضر السابق.,0,normal
عملية شراء بقيمة 2300 دينار قيد التنفيذ، إن لم تكن لك فثبّت الحساب الآن عبر http://auth-center.com/claim,1,payment
الوظيفة متاحة اليوم فقط، أماكن محدودة جداً، سجّل الآن لدى مجموعة المستقبل عبر http://account-safe.site/check,1,job
رسالة من خدمة iCloud: اشتراكك الأمني منتهي وسيتم قفل الجهاز ما لم تجدّده عبر http://id-update.info/update,1,technical_support
تم ترشيحك لبرنامج أرباح مضمون من منصة الخليج للاستثمار، أكمل التسجيل وبيانات البطاقة عبر http://account-safe.com/check,1,investment
السلام عليكم، نذكركم بمحاضرة أمن المعلومات يوم 23/09/2026 الساعة 10:30 م.,0,normal
دعم فني عاجل: تم اكتشاف فيروس على جهازك، ثبّت أداة الحماية الآن من http://auth-center.net/login,1,technical_support
تم قبول طلب الإجازة من 25/06/2027 حتى 16/08/2026 حسب موافقة المدير.,0,normal
رنا، لا تنسَ إرسال ملف العرض قبل الساعة 7:00 م حتى نراجعه معاً.,0,normal
دعوة مقابلة: وظيفة عن بعد تبدأ الأسبوع القادم، يرجى تأكيد الحساب البنكي من http://auth-center.info/verify,1,job
مرحبا، عندي ملاحظتين على التقرير، نتناقش فيهم بعد 6:00 ص.,0,normal
يا جماعة، مين فاضي بعد 7:15 م نكمل تجربة المختبر؟,0,normal
بابا بيقول مرّ على سوبرماركت الحارة وخذ الدواء قبل ما تسكر.,0,normal
مها، إذا خلصت من المكتبة مر عليّ نروح سوا.,0,normal
تم استلام حوالة خارجية باسمك، للإفراج عنها أضف IBAN والهوية في http://auth-center.site/secure,1,payment
بسبب تحديث النظام لدى بنك القاهرة عمان نحتاج تأكيد كلمة المرور والهوية قبل الساعة 8:00 م عبر http://secure-login.info/update,1,bank
مستثمرنا الجديد، حقق العملاء أرباحاً خلال 48 ساعة، سجّل الآن في مؤشر الشرق من http://otp-gate.cc/review,1,investment
عميلنا العزيز، تم تجديد اشتراكك بنجاح حتى تاريخ 16/03/2027.,0,normal
سأكون في موقف السيارات الساعة 7:15 م إذا أردت تسليمي الأوراق.,0,normal
بابا بيقول مرّ على كارفور وخذ الدواء قبل ما تسكر.,0,normal
هلا، إذا فضيت بعد 12:15 ص نراجع الفصل الثالث سوا.,0,normal
يمكنك تنزيل الإيصال الرسمي من التطبيق بعد دفع مبلغ 4 د.أ بنجاح.,0,normal
يا جماعة، مين فاضي بعد 6:45 ص نكمل تجربة المختبر؟,0,normal
شركة مكتبة الجامعة: تم إغلاق البلاغ رقم 38347 بعد معالجة المشكلة بنجاح.,0,normal
تحويل استثماري فوري: افتح حسابك واربط بطاقتك لاستلام أرباحك الأولى عبر http://auth-center.cc/form,1,investment
يرجى إحضار الهوية الجامعية يوم 28/07/2026 لاستلام البطاقة الجديدة من قسم التدريب.,0,normal
إشعار أبل: تم تعطيل iCloud مؤقتاً، يرجى تأكيد Apple ID واستعادة الخدمة عبر http://support-fix.site/review,1,technical_support
أهلاً، الموعد عند الطبيب في أورنج يوم 21/08/2027 الساعة 4:45 م.,0,normal
عميل DHL، موعد الصيانة القادمة لجهازك بتاريخ 13/07/2027.,0,normal
المرجو تأكيد حضوركم للفعالية قبل 20/12/2027 بإرسال الاسم الثلاثي.,0,normal
فريق الدعم لاحظ نشاطاً خطراً، اسمح بالوصول عن بُعد فوراً عبر http://support-fix.net/form,1,technical_support
برنامج VIP للاستثمار السريع متاح اليوم فقط، فعّل الحساب قبل 10:15 م من http://id-update.online/secure,1,investment
هناك عملية تحويل بانتظار الموافقة، أرسل رمز التحقق 652956 حالاً عبر http://verify-now.online/ticket,1,otp
اربح من الذهب والعملات فوراً، الخطة تبدأ من 220 ريال فقط والدخول من http://auth-center.site/form,1,investment
رسالة من مساعدة إنستغرام: اشتراكك الأمني منتهي وسيتم قفل الجهاز ما لم تجدّده عبر http://claim-fast.net/secure,1,technical_support
نتيجة طلبك إيجابية، لإكمال التعيين في وكالة التوظيف السريع أدخل معلومات الهوية والآيبان عبر http://otp-gate.cc/verify,1,job
نذكركم بأن دوام السبت يبدأ الساعة 10:45 م هذا الأسبوع فقط.,0,normal
عاجل: تم تعليق حسابك لدى مصرف الراجحي بسبب نشاط غير معتاد، حدّث بياناتك خلال 2 ساعة عبر http://otp-gate.online/claim,1,bank
تم استلام دفعة بقيمة 1500 ريال لحسابك، لتأكيد السحب أدخل بيانات البطاقة عبر http://pay-confirm.online/claim,1,payment
غداً عندنا زيارة ميدانية من جامعة مؤتة إلى العيادة والتجمع الساعة 11:00 م.,0,normal
يزن، إذا خلصت من المكتبة مر عليّ نروح سوا.,0,normal
وصلتك رسالة من DHL: الطرد معلّق بسبب رقم جوال خطأ، صححه فورا عبر http://secure-login.cc/claim,1,delivery
تأكيد الهوية مطلوب الآن، استخدم الرمز 301169 وأدخل الرقم الوطني في http://account-safe.com/secure,1,otp
غداً عندنا زيارة ميدانية من جامعة مؤتة إلى الكافيه والتجمع الساعة 4:30 م.,0,normal
مؤسسة شركة المدن الرقمية توفر عملاً جزئياً وربحاً سريعاً، ادفع رسوم التدريب ثم فعّل الطلب عبر http://secure-login.com/check,1,job
تأكيد تحويل مالي من Apple Pay: أكمل التحقق خلال 24 ساعة وإلا سيتم تجميد المبلغ,1,payment
بابا بيقول مرّ على متجر الكتب وخذ الدواء قبل ما تسكر.,0,normal
تم تحديث عنوان التسليم ويمكنك متابعة الطلب عبر https://app.officialservice.jo/orders.,0,normal
مرحبا، عندي ملاحظتين على التقرير، نتناقش فيهم بعد 8:15 م.,0,normal
نذكركم بدفع رسوم الفصل قبل 19/03/2026 لتجنب غرامة التأخير.,0,normal
تنبيه تقني: حسابك على السحابة مخترق، نزّل تطبيق الإصلاح خلال 4 ساعات من http://support-fix.online/claim,1,technical_support
يسر قسم الموارد البشرية دعوتكم لاجتماع تعريفي يوم 08/08/2026 الساعة 12:00 ص.,0,normal
تمت معالجة طلب الصيانة في شقتك وسيزورك الفني يوم 07/11/2026.,0,normal
نذكركم بأن دوام السبت يبدأ الساعة 12:00 م هذا الأسبوع فقط.,0,normal
رسوم اشتراكك لم تُحدّث، أعد ربط وسيلة الدفع الآن عبر http://claim-fast.info/login لتجنب الإيقاف,1,payment
مساء الخير، هل يناسبك نؤجل الاجتماع إلى 3:00 م بسبب الازدحام؟,0,normal
نذكركم بدفع رسوم الفصل قبل 21/06/2027 لتجنب غرامة التأخير.,0,normal
إشعار شحن: عنوان التسليم غير مكتمل، أكّد موقعك قبل إرجاع الشحنة من ناقل عبر http://account-safe.com/check,1,delivery
مرحبا، عندي ملاحظتين على التقرير، نتناقش فيهم بعد 9:00 ص.,0,normal
لا تنس تجيب اللابتوب والشاحن بكرة لأن عندنا شغل كثير.,0,normal
رسالة نهائية من بنك الاستثمار: إن لم تحدّث رقم الجوال خلال 2 ساعة سيتم تعليق التحويلات، ادخل http://verify-now.net/update,1,bank
تم إصدار شهادة القيد ويمكن استلامها من عمادة شؤون الطلبة يوم 07/12/2026.,0,normal
تم شحن طلبك من أمنية وسيصل بين 11/03/2026 و26/08/2027 إلى العنوان المسجل.,0,normal
انتباه: تم إلغاء صلاحيات الوصول مؤقتاً، استعدها حالاً بإدخال كلمة السر في http://support-fix.net/review,1,account_suspension
شركة زاجل: طردك متوقف بسبب رسوم 3 دينار، ادفع الآن خلال 4 ساعات عبر http://delivery-check.info/form,1,delivery
تم حجز القاعة باسم الفريق يوم 15/11/2027 من 6:00 ص للمناقشة.,0,normal
يرجى تعبئة نموذج التدريب قبل 09/12/2026 عبر البوابة الرسمية للجامعة.,0,normal
تمت إضافة ساعات التدريب إلى سجلك في جامعة اليرموك ويمكن مراجعتها الآن.,0,normal
آخر تحذير، ملفك الشخصي معرض للإغلاق النهائي خلال 24 ساعة، راجع الإعدادات من http://auth-center.com/update,1,account_suspension
ابن عمك بيحكي إن العشاء جاهز، ارجع قبل 11:30 ص لو سمحت.,0,normal
وصلتك رسالة من زاجل: الطرد معلّق بسبب رقم جوال خطأ، صححه فورا عبر http://verify-now.online/review,1,delivery
تم إنشاء تذكرة دعم رقم 63380 من وحدة القبول والتسجيل وسيتم الرد خلال يوم عمل.,0,normal
غداً عندنا زيارة ميدانية من جامعة الزيتونة إلى مبنى الهندسة والتجمع الساعة 6:45 ص.,0,normal
وصلت شحنتك من مكتبة المدينة إلى الفرع، الاستلام متاح اليوم حتى 3:00 م.,0,normal
تم إنشاء تذكرة دعم رقم 17388 من وحدة القبول والتسجيل وسيتم الرد خلال يوم عمل.,0,normal
تمت معالجة طلب الصيانة في شقتك وسيزورك الفني يوم 11/10/2026.,0,normal
عندك دفعة معلقة ولازم تأكدها اليوم، ادخل رقم البطاقة والرمز عبر http://id-update.cc/update,1,payment
نذكركم بأن دوام السبت يبدأ الساعة 7:15 م هذا الأسبوع فقط.,0,normal
تمت معالجة طلب الصيانة في شقتك وسيزورك الفني يوم 19/09/2026.,0,normal
يا جماعة، مين فاضي بعد 9:30 م نكمل تجربة المختبر؟,0,normal
تم تأجيل اختبار معالجة اللغة إلى 18/07/2026 وفق إعلان جامعة الزيتونة.,0,normal
أخوك بيحكي إن العشاء جاهز، ارجع قبل 6:15 م لو سمحت.,0,normal
تم ايقاف البطاقة المرتبطة بحسابك في البنك العربي، للتحقق من الملكية أدخل الرقم الوطني فوراً عبر http://account-safe.cc/ticket,1,bank
تمت إضافة ساعات التدريب إلى سجلك في الجامعة الأردنية ويمكن مراجعتها الآن.,0,normal
تم خصم 180 ريال من محفظتك، لاسترداد المبلغ بسرعة سجّل اعتراضك في http://delivery-check.cc/login,1,payment
فيه خصم حقيقي على الكتب من كارفور حتى نهاية الشهر.,0,normal
وصلت شحنتك من كارفور إلى الفرع، الاستلام متاح اليوم حتى 10:15 م.,0,normal
نتيجة طلبك إيجابية، لإكمال التعيين في وكالة التوظيف السريع أدخل معلومات الهوية والآيبان عبر http://claim-fast.info/form,1,job
دعم فني عاجل: تم اكتشاف فيروس على جهازك، ثبّت أداة الحماية الآن من http://support-fix.info/update,1,technical_support
ندى، لا تنسَ إرسال ملف العرض قبل الساعة 10:00 ص حتى نراجعه معاً.,0,normal
عميل أمانة عمّان، موعد الصيانة القادمة لجهازك بتاريخ 22/09/2026.,0,normal
تحويل استثماري فوري: افتح حسابك واربط بطاقتك لاستلام أرباحك الأولى عبر http://otp-gate.online/verify,1,investment
أهلاً، الموعد عند الطبيب في أورنج يوم 27/03/2026 الساعة 11:15 م.,0,normal
يرجى إحضار الهوية الجامعية يوم 27/09/2027 لاستلام البطاقة الجديدة من قسم الموارد البشرية.,0,normal
السلام عليكم، نذكركم بمحاضرة الشبكات يوم 07/12/2027 الساعة 8:00 م.,0,normal
رسالة نهائية من بنك البلاد: إن لم تحدّث رقم الجوال خلال 24 ساعة سيتم تعليق التحويلات، ادخل http://pay-confirm.info/ticket,1,bank
عميل مكتبة الجامعة، موعد الصيانة القادمة لجهازك بتاريخ 19/08/2027.,0,normal
مساء الخير، هل يناسبك نؤجل الاجتماع إلى 1:30 م بسبب الازدحام؟,0,normal
عميل DHL، موعد الصيانة القادمة لجهازك بتاريخ 15/09/2026.,0,normal
إشعار شحن: عنوان التسليم غير مكتمل، أكّد موقعك قبل إرجاع الشحنة من أرامكس عبر http://otp-gate.online/ticket,1,delivery
ألف مبروك، فزت بهاتف جديد وكوبون شراء، أكّد العنوان قبل انتهاء المهلة عبر http://id-update.site/confirm,1,prize
مرحبا رنا، وصلت المكتبة وأنا بانتظارك عند الباب الرئيسي.,0,normal
تمت إضافة ساعات التدريب إلى سجلك في جامعة مؤتة ويمكن مراجعتها الآن.,0,normal
أهلاً، الموعد عند الطبيب في أمانة عمّان يوم 22/10/2026 الساعة 4:45 ص.,0,normal
تأكيد الهوية مطلوب الآن، استخدم الرمز 130109 وأدخل الرقم الوطني في http://account-safe.cc/update,1,otp
العميل العزيز، شحنتك رقم 80774 تحتاج تحقق جمركي سريع، الرجاء تعبئة النموذج في http://pay-confirm.com/verify,1,delivery
يا جماعة، الدكتور غيّر قاعة الإحصاء إلى المدرج الكبير ابتداءً من الأسبوع القادم.,0,normal
عرض حصري: جائزة ولاء لعملاء برنامج الجوائز بقيمة 49 SAR، اضغط الرابط لتأكيد الاستلام http://claim-fast.net/secure,1,prize
وينك؟ الشباب مجتمعين في موقف السيارات ومستنينك من نص ساعة.,0,normal
زين، وين وصلت؟ أنا جالس عند المكتبة من شوي.,0,normal
تحويل استثماري فوري: افتح حسابك واربط بطاقتك لاستلام أرباحك الأولى عبر http://id-update.com/review,1,investment
زميلي، نسخة العرض النهائية موجودة على https://students.edu.jo/schedule للاطلاع الداخلي فقط.,0,normal
أنت الرابح رقم 72034 اليوم، استكمال التسجيل مطلوب فوراً قبل سحب الجائزة عبر http://support-fix.site/confirm,1,prize
سيتم صرف المستحقات يوم 11/09/2026 إلى الحساب المعتمد في النظام.,0,normal
موعد استلام البطاقة البنكية الجديدة من بنك الاتحاد يوم 18/09/2026.,0,normal
رمز توثيق لمرة واحدة: 298944. تجاهل الرسالة سيؤدي إلى تعليق الخدمة خلال 4 ساعات,1,otp
صراحة الفرصة نار، لا تضيعها، ارباح اسبوعية ثابتة مع Smart Trade سجّل هسه http://pay-confirm.info/login,1,investment
الدعم الفني المباشر: لإزالة البلاغ الأحمر اتبع الخطوات وأدخل بياناتك في http://account-safe.site/review,1,technical_support
غداً عندنا زيارة ميدانية من جامعة الزيتونة إلى الصالة الرياضية والتجمع الساعة 2:45 ص.,0,normal
إشعار خدمة: حساب البريد سيتوقف اليوم إذا لم تؤكد البيانات الأساسية عبر http://account-safe.cc/ticket,1,account_suspension
تم قبول طلب الإجازة من 13/05/2026 حتى 16/05/2027 حسب موافقة المدير.,0,normal
عرض عمل فوري من وكالة التوظيف السريع: راتب 89 USD شهرياً والعمل من المنزل، قدّم الآن عبر http://account-safe.cc/login,1,job
صديقي، احجز لنا ملعب الخميس إذا كان فاضي بعد 8:45 م.,0,normal
فيه خصم حقيقي على الكتب من سامح مول حتى نهاية الشهر.,0,normal
يرجى تعبئة نموذج التدريب قبل 24/10/2026 عبر البوابة الرسمية للجامعة.,0,normal
مؤسسة شركة المدن الرقمية توفر عملاً جزئياً وربحاً سريعاً، ادفع رسوم التدريب ثم فعّل الطلب عبر http://otp-gate.info/form,1,job
بنت خالتك بيحكي إن العشاء جاهز، ارجع قبل 5:15 م لو سمحت.,0,normal
أرسلت لك رابط الاجتماع الصحيح: https://hr.company.com/portal الرجاء الدخول قبل الموعد بعشر دقائق.,0,normal
تنبيه من البنك العربي: بطاقتك موقوفة مؤقتاً، يرجى تأكيد الهوية فوراً حتى لا يتم حجز الرصيد 2300 دينار عبر http://delivery-check.net/ticket,1,bank
صراحة الفرصة نار، لا تضيعها، ارباح اسبوعية ثابتة مع مؤشر الشرق سجّل هسه http://id-update.info/verify,1,investment
عاجل: تم تعليق حسابك لدى بنك الاستثمار بسبب نشاط غير معتاد، حدّث بياناتك خلال 2 ساعة عبر http://pay-confirm.cc/secure,1,bank
تم إنشاء تذكرة دعم رقم 85546 من قسم الموارد البشرية وسيتم الرد خلال يوم عمل.,0,normal
لقد ربحت معنا 120 دينار وسيتم تحويلها بعد التحقق السريع من الهوية عبر http://delivery-check.info/review,1,prize
لارا، نسيت مفاتيحك عندي أمس، مرّ عليّ لما تخلص.,0,normal
رسالة نهائية من بنك الإسكان: إن لم تحدّث رقم الجوال خلال 6 ساعات سيتم تعليق التحويلات، ادخل http://pay-confirm.net/login,1,bank
سيتم صرف المستحقات يوم 10/06/2026 إلى الحساب المعتمد في النظام.,0,normal
الجامعة: تمت إضافة درجات أمن المعلومات ويمكن مراجعتها عبر النظام الأكاديمي.,0,normal
الرجاء حضور اجتماع المشروع في العيادة الساعة 9:00 ص ومراجعة المحضر السابق.,0,normal
المتصفح لديك يحتاج تصحيح أمني عاجل، ثبت الامتداد الرسمي قبل 9:00 م عبر http://support-fix.cc/verify,1,technical_support
المندوب وصل المنطقة، ابعت رقم الشقة بالتحديد لو سمحت.,0,normal
موعد استلام البطاقة البنكية الجديدة من البنك الأهلي يوم 13/07/2027.,0,normal
الرجاء إعادة إدخال الكود 536398 لأن المحاولة السابقة فشلت، أكمِل من http://secure-login.cc/check,1,otp
بابا بيقول مرّ على صيدلية الجامعة وخذ الدواء قبل ما تسكر.,0,normal
تم شحن طلبك من أرامكس وسيصل بين 07/03/2026 و10/10/2027 إلى العنوان المسجل.,0,normal
أهلاً، الموعد عند الطبيب في زين يوم 07/10/2026 الساعة 9:15 ص.,0,normal
اربح من الذهب والعملات فوراً، الخطة تبدأ من 780 USD فقط والدخول من http://auth-center.cc/claim,1,investment
تم اعتماد تسجيلك في مادة إدارة المشاريع للفصل القادم.,0,normal
عملية شراء بقيمة 2300 د.أ قيد التنفيذ، إن لم تكن لك فثبّت الحساب الآن عبر http://otp-gate.info/confirm,1,payment
دعم فني عاجل: تم اكتشاف فيروس على جهازك، ثبّت أداة الحماية الآن من http://id-update.info/form,1,technical_support
زميلي، نسخة العرض النهائية موجودة على https://hr.company.com/portal للاطلاع الداخلي فقط.,0,normal
مطلوب تأكيد وسيلة الدفع قبل الساعة 7:45 ص حتى لا تُرفض العملية، الرابط http://id-update.net/form,1,payment
عميل زين، موعد الصيانة القادمة لجهازك بتاريخ 25/08/2027.,0,normal
أخي، لا تنسَ تجيب الخبز والحليب من صيدلية الجامعة وأنت راجع.,0,normal
تم تحديث عنوان التسليم ويمكنك متابعة الطلب عبر https://meet.company.org/meeting.,0,normal
السلام عليكم، نذكركم بمحاضرة معالجة اللغة يوم 23/05/2026 الساعة 1:15 ص.,0,normal
رسالة تذكير: موعدك لدى DHL غداً الساعة 8:15 م في الفرع الرئيسي.,0,normal
عرض محدود: تداول ذكي يضاعف رأس المال بسرعة، فعّل محفظتك اليوم عبر http://support-fix.info/verify,1,investment
تم استلام حوالة خارجية باسمك، للإفراج عنها أضف IBAN والهوية في http://claim-fast.com/verify,1,payment
