text,label,attack_type
فريق التسليم في البريد المصري: نحتاج رقم الهوية والجوال لتسليم طردك من https://service-team.support/claim,1,delivery
المرجو تأكيد حضوركم للفعالية بإرسال الاسم قبل 26/09/2026.,0,normal
أنا من قسم الحماية في البنك العربي، حسابك موقوف مؤقتاً ونحتاج تحديث الهوية فوراً عبر https://official-secure.vip/claim,1,bank
لا تنسوا واجب إدارة المشاريع، آخر موعد للتسليم يوم 01/12/2026.,0,normal
لا تنس تمر على المخبز وأنت راجع من الجامعة.,0,normal
تم إصدار شهادة القيد ويمكن استلامها من قسم الجداول يوم 21/03/2026.,0,normal
أنا من فريق الحماية، أرسل رمز التحقق 795233 لإيقاف العملية الآن عبر https://hr-check.top/claim,1,otp
تم التواصل معك بصفتك فائزاً معتمداً، يرجى إدخال بيانات البطاقة من https://parcel-company.site/login,1,prize
اليوم دوامنا يبدأ 1:35 م فقط بسبب أعمال الصيانة.,0,normal
تم تأجيل اختبار التصميم الرقمي إلى 14/04/2026 حسب إعلان جامعة البحرين.,0,normal
قسم الامتثال في البنك العربي يطلب منك إدخال رقم البطاقة وكلمة السر عبر https://account-desk.support/identity,1,bank
الدعم السحابي يطلب تأكيد Apple ID أو Google ID عبر https://support-direct.store/identity,1,technical_support
رسالة باسم إدارة التوظيف: يلزم دفع رسوم ملف بسيطة لاستكمال الفرز عبر https://parcel-company.help/update,1,job
الدعم المالي في STC Pay يطلب مراجعة الاشتراك وتأكيد الدفع من https://manager-check.site/claim,1,payment
تم تحديث عنوان التسليم بناءً على طلبك من خلال https://app.official.example/orders.,0,normal
خبير الأرباح في Future Capital يؤكد أن الخطة تبدأ من 55 د.أ عبر https://hr-check.site/secure,1,investment
أرسل الدكتور ملاحظات البحث، بدنا نعدّل الخاتمة اليوم.,0,normal
قسم الدعم المباشر يقول إن المتصفح يحتاج امتداداً أمنياً الآن من https://official-secure.today/identity,1,technical_support
المندوب قريب من منطقتك، اكتب رقم الشقة بالتحديد.,0,normal
السلام عليكم، نذكركم بورشة التحليل العددي يوم 19/04/2027 الساعة 3:55 ص.,0,normal
عميلنا العزيز، تم تجديد وثيقة التأمين حتى تاريخ 27/10/2027.,0,normal
تم فتح التسجيل للورشة العملية وسيغلق يوم 12/07/2026.,0,normal
تم التواصل معك بصفتك فائزاً معتمداً، يرجى إدخال بيانات البطاقة من https://account-desk.top/secure,1,prize
وصلتني رسالتك متأخر، كنت في الطريق وبرجع أتصل بعد شوي.,0,normal
بكرا عندنا زيارة ميدانية، التجمع أمام مكتب القسم الساعة 11:35 ص.,0,normal
أنا من HR، نتيجة الفرز إيجابية ونحتاج بياناتك الشخصية فوراً عبر https://parcel-company.help/billing,1,job
غداً عندنا مختبر الشبكات فلا تنسِ بطاقة الجامعة.,0,normal
موظف المحفظة الرقمية يؤكد أن السحب موقوف حتى توثيق الآيبان عبر https://verify-company.vip/claim,1,payment
حجزك مؤكد لدى قسم الموارد البشرية يوم 08/07/2026 الساعة 5:35 ص.,0,normal
أنا من قسم الجمارك في Aramex، أكمل التصريح الآن وإلا تُلغى الشحنة عبر https://support-direct.team/claim,1,delivery
أنا من قسم الحماية في البنك العربي، حسابك موقوف مؤقتاً ونحتاج تحديث الهوية فوراً عبر https://account-desk.online/claim,1,bank
الموظف المسؤول من بنك البلاد يبلّغك بوجود سحب 170 USD، أوقف العملية الآن من https://hr-check.help/claim,1,bank
إذا مرّيت من المكتبة القريبة هاتِ الخبز والحليب لو سمحت.,0,normal
الدعم السحابي يطلب تأكيد Apple ID أو Google ID عبر https://corp-alert.store/identity,1,technical_support
يرجى الحضور قبل 9:15 ص لإتمام إجراءات التسجيل.,0,normal
دعوة عمل من HR Direct: عبّئ الاستمارة وارفع السيرة الذاتية من https://support-direct.support/secure,1,job
الدكتور نقل محاضرة التحليل العددي إلى مختبر الحاسوب هذا الأسبوع.,0,normal
تم اعتماد الحضور للفعالية وسيصلك التذكير الرسمي مساء 16/10/2026.,0,normal
الموظف المناوب على الاعتراضات يرسل لك رابط السحب السريع https://manager-check.site/update,1,payment
عارضك فريق المخاطر في بنك أبوظبي التجاري: حسابك قيد المراجعة ويجب استعادته الآن من https://hr-check.top/release,1,bank
قسم الامتثال في بنك الكويت الوطني يطلب منك إدخال رقم البطاقة وكلمة السر عبر https://parcel-company.team/identity,1,bank
يسر القبول والتسجيل دعوتكم لاجتماع تعريفي يوم 04/04/2026.,0,normal
مندوب سمسا حاول التسليم مرتين، احجز الموعد النهائي وأدخل العنوان من https://support-direct.online/secure,1,delivery
موظف الدعم يطلب كود OTP رقم 388086 لاسترجاع الحساب من https://service-team.support/secure,1,otp
تم قبول إجازتك السنوية من 15/05/2027 حتى 03/09/2026 حسب النظام.,0,normal
لا تنس تمر على السوبرماركت وأنت راجع من الجامعة.,0,normal
تم قبول طلب السكن وسيتم تسليم العقد يوم 15/08/2026.,0,normal
الجامعة: يرجى تعبئة تقييم المقرر قبل 25/08/2026 عبر البوابة.,0,normal
ممثل الخدمة الحكومية يطلب منك تأكيد الهوية الوطنية قبل 9:50 ص عبر https://parcel-company.site/confirm,1,account_suspension
اليوم دوامنا يبدأ 3:35 م فقط بسبب أعمال الصيانة.,0,normal
غداً تدريبنا العملي يبدأ عند 12:35 م في بوابة الجامعة.,0,normal
موظف برنامج المكافآت يطلب كود التحقق لصرف الجائزة عبر https://hr-check.today/login,1,prize
المسؤول عن الحساب يطلب منك إدخال الرمز 397790 لإلغاء تغيير كلمة المرور من https://corp-alert.online/otp,1,otp
تم إنشاء طلب دعم برقم 72646 وسيتم الرد خلال يوم عمل.,0,normal
موظف الدعم يطلب كود OTP رقم 207292 لاسترجاع الحساب من https://support-direct.store/claim,1,otp
رسالة من مسؤول السحب: تم اختيار رقمك وسحب الجائزة يتطلب رسم معالجة عبر https://support-direct.online/claim,1,prize
المنسق المالي يرسل لك فرصة خاصة للمشتركين العرب، ابدأ من https://corp-alert.vip/billing,1,investment
أنا من مركز خدمة بنك الراجحي، ظهر خصم 3600 د.أ على بطاقتك ونحتاج تأكيد الملكية عبر https://support-direct.today/update,1,bank
تم شحن طلبك من قسم الموارد البشرية وسيصل بين 19/04/2026 و25/06/2027.,0,normal
الجامعة: يرجى تعبئة تقييم المقرر قبل 07/04/2026 عبر البوابة.,0,normal
أنا من مركز خدمة بنك مصر، ظهر خصم 880 د.أ على بطاقتك ونحتاج تأكيد الملكية عبر https://official-secure.online/claim,1,bank
مندوب Aramex حاول التسليم مرتين، احجز الموعد النهائي وأدخل العنوان من https://manager-check.today/claim,1,delivery
موظف برنامج المكافآت يطلب كود التحقق لصرف الجائزة عبر https://service-team.today/release,1,prize
لو فضيت بعد 7:45 ص نكمل الجزء الأخير من المشروع.,0,normal
غداً تدريبنا العملي يبدأ عند 5:05 م في بوابة الجامعة.,0,normal
أنا من خدمة المستثمرين، التسجيل مفتوح اليوم فقط لعائد مرتفع عبر https://support-direct.support/otp,1,investment
لا تنسى اجتماع الفريق بكرة الساعة 7:25 م في مواقف السيارات.,0,normal
ممثل خدمة العملاء من بنك مصر: تم طلب تغيير رقم جوالك، ارفض الطلب عبر https://parcel-company.top/otp,1,bank
أنا من خدمة المستثمرين، التسجيل مفتوح اليوم فقط لعائد مرتفع عبر https://corp-alert.team/secure,1,investment
تم قبول طلب السكن وسيتم تسليم العقد يوم 19/12/2027.,0,normal
يسر الوحدة الصحية دعوتكم لاجتماع تعريفي يوم 01/10/2027.,0,normal
تم التواصل معك بصفتك فائزاً معتمداً، يرجى إدخال بيانات البطاقة من https://billing-center.vip/verify,1,prize
قسم الأمان في الشركة يؤكد أن الكود 669151 صالح 20 دقائق فقط عبر https://verify-company.team/secure,1,otp
تم استلام طلبك لدى القبول والتسجيل ورقم المتابعة 20963.,0,normal
المسؤول عن المحفظة يؤكد أن العملية سترفض قبل 6:10 ص إن لم تحدّث البيانات عبر https://service-team.cloud/otp,1,payment
تم قبول طلب السكن وسيتم تسليم العقد يوم 20/07/2026.,0,normal
مساء الخير، هل يناسبك نؤجل المكالمة إلى 1:45 م؟,0,normal
ممثل الخدمة الحكومية يطلب منك تأكيد الهوية الوطنية قبل 2:10 م عبر https://parcel-company.site/otp,1,account_suspension
أنا من الدعم الرسمي في المرور الإلكتروني، حسابك سيتوقف اليوم إذا لم تحدّث بيانات الدخول عبر https://account-desk.support/identity,1,account_suspension
رسالة باسم أبشر: خدماتك ستُحجب خلال خلال 6 ساعات إذا لم تدخل الرابط https://verify-company.vip/otp,1,account_suspension
بابا يقول مر على الصيدلية قبل ما ترجع للبيت.,0,normal
موظف المنصة الحكومية يؤكد أن الطلبات ستُلغى إن لم تعيد التوثيق عبر https://parcel-company.team/otp,1,account_suspension
تم تأجيل اختبار التصميم الرقمي إلى 06/05/2026 حسب إعلان جامعة الشارقة.,0,normal
هنا دعم بنك الراجحي، التحويلات معلقة بسبب فشل التحقق، أكمل الإجراء من https://account-desk.site/otp,1,bank
المنسق الإعلامي لـ نادي الجوائز يطلب منك تأكيد الحساب لتحويل الجائزة عبر https://account-desk.help/otp,1,prize
حجزك مؤكد لدى مركز الطباعة يوم 23/10/2027 الساعة 4:15 م.,0,normal
أنا من الدعم الرسمي في بوابة الحكومة، حسابك سيتوقف اليوم إذا لم تحدّث بيانات الدخول عبر https://parcel-company.online/claim,1,account_suspension
تم استلام طلبك لدى شؤون الطلبة ورقم المتابعة 78098.,0,normal
أنا من فريق الاستقطاب، أماكن التوظيف محدودة اليوم، سجّل بياناتك الآن عبر https://hr-check.help/billing,1,job
غداً تدريبنا العملي يبدأ عند 9:45 م في بوابة الجامعة.,0,normal
تم استرداد مبلغ 33 د.أ إلى بطاقتك خلال القناة الرسمية.,0,normal
تم إيداع المستحقات في حسابك لدى بنك الراجحي صباح اليوم.,0,normal
لا تنسوا واجب الشبكات، آخر موعد للتسليم يوم 15/06/2027.,0,normal
تم قبول إجازتك السنوية من 07/07/2027 حتى 03/09/2027 حسب النظام.,0,normal
بابا يقول مر على المحمصة قبل ما ترجع للبيت.,0,normal
الموظف المناوب يطلب الرمز 444365 لاعتماد اعتراضك المالي عبر https://manager-check.top/verify,1,otp
الجامعة: يرجى تعبئة تقييم المقرر قبل 03/07/2027 عبر البوابة.,0,normal
موظف الصيانة من WhatsApp Security: النسخ الاحتياطي معطل ويحتاج إصلاحاً فورياً عبر https://support-direct.support/billing,1,technical_support
أنا من سمسا، عندك شحنة معلقة ونحتاج رسوم 2.5 لاستكمال التسليم عبر https://service-team.help/release,1,delivery
هلا صديقي، إذا فضيت بعد 9:00 ص نراجع العرض التقديمي.,0,normal
الدعم المالي في Click Wallet يطلب مراجعة الاشتراك وتأكيد الدفع من https://support-direct.store/update,1,payment
أهلاً، الموعد عند الطبيب اليوم 10:35 م لا تتأخر.,0,normal
أنا من فريق الاستقطاب، أماكن التوظيف محدودة اليوم، سجّل بياناتك الآن عبر https://hr-check.top/login,1,job
ممثل خدمة العملاء من مصرف الإنماء: تم طلب تغيير رقم جوالك، ارفض الطلب عبر https://manager-check.site/claim,1,bank
أنا من مركز الحماية، تم رصد اختراق محتمل ونحتاج تسجيل الدخول عبر https://manager-check.support/secure,1,technical_support
لا تنس تمر على مكتبة الجامعة وأنت راجع من الجامعة.,0,normal
مرحبا، عندي اقتراحين للعرض، نحكي بعد 2:15 ص.,0,normal
التذكير الشهري: فاتورة الإنترنت بقيمة 39 د.أ تستحق بتاريخ 11/03/2026.,0,normal
يسرنا دعوتكم لحضور الندوة العلمية يوم 13/07/2026 في بوابة الجامعة.,0,normal
هلا صديقي، إذا فضيت بعد 1:45 ص نراجع العرض التقديمي.,0,normal
أنا من المركز المالي، حوالة باسمك محتجزة حتى تأكيد الهوية عبر https://service-team.help/release,1,payment
عميلنا العزيز، تم تجديد وثيقة التأمين حتى تاريخ 21/08/2027.,0,normal
ممثل الاستثمار لدى Arab Profit Network: العملاء الجدد يربحون خلال 24 ساعة، فعّل حسابك من https://billing-center.vip/identity,1,investment
المنسق الإعلامي لـ سحب العملاء يطلب منك تأكيد الحساب لتحويل الجائزة عبر https://account-desk.vip/billing,1,prize
خبير الأرباح في منصة ثروة الخليج يؤكد أن الخطة تبدأ من 68 ريال عبر https://parcel-company.site/login,1,investment
يرجى الحضور قبل 10:45 م لإتمام إجراءات التسجيل.,0,normal
غداً عندنا مختبر التحليل العددي فلا تنسِ بطاقة الجامعة.,0,normal
وينك؟ المحاضرة بدأت والدكتور سأل عن عرض التصميم الرقمي.,0,normal
قسم الدعم المباشر يقول إن المتصفح يحتاج امتداداً أمنياً الآن من https://support-direct.support/identity,1,technical_support
المسؤول عن حسابك الرقمي ينبهك إلى إغلاق نهائي الليلة عبر https://support-direct.top/claim,1,account_suspension
موعد استلام البطاقة البنكية الجديدة من بنك الكويت الوطني يوم 02/11/2027.,0,normal
مستشارك المالي المباشر يطلب إكمال النموذج الاستثماري الآن من https://support-direct.today/claim,1,investment
أنا من Google Security، جهازك مصاب بتهديد خطير ويجب تنزيل الأداة من https://parcel-company.vip/login,1,technical_support
حصل تغيير بسيط في جدول المناقشات، راجع البوابة الليلة.,0,normal
ممثل الاستثمار لدى Smart Yield: العملاء الجدد يربحون خلال 24 ساعة، فعّل حسابك من https://official-secure.support/update,1,investment
بابا يقول مر على محل القهوة قبل ما ترجع للبيت.,0,normal
يسرنا دعوتكم لحضور الندوة العلمية يوم 25/09/2026 في مختبر الحاسوب.,0,normal
موظف المحفظة الرقمية يؤكد أن السحب موقوف حتى توثيق الآيبان عبر https://billing-center.site/update,1,payment
أختي بتسأل إذا بترجع بدري اليوم ولا متأخر.,0,normal
رسالة باسم الدعم الاجتماعي: خدماتك ستُحجب خلال خلال ساعتين إذا لم تدخل الرابط https://official-secure.vip/login,1,account_suspension
الجامعة: يرجى تعبئة تقييم المقرر قبل 06/12/2026 عبر البوابة.,0,normal
الدكتور نقل محاضرة هندسة البرمجيات إلى بوابة الجامعة هذا الأسبوع.,0,normal
لا تنسوا واجب قواعد البيانات، آخر موعد للتسليم يوم 21/05/2026.,0,normal
قسم العضويات VIP في منصة ثروة الخليج يفتح لك الدخول السريع عبر https://corp-alert.today/release,1,investment
الدعم السحابي يطلب تأكيد Apple ID أو Google ID عبر https://account-desk.cloud/login,1,technical_support
تم إصدار شهادة القيد ويمكن استلامها من إدارة المتابعة يوم 06/10/2027.,0,normal
أنا من قسم الجمارك في Aramex، أكمل التصريح الآن وإلا تُلغى الشحنة عبر https://manager-check.help/login,1,delivery
يسرنا دعوتكم لحضور الندوة العلمية يوم 14/11/2026 في المدرج.,0,normal
تم إصدار شهادة القيد ويمكن استلامها من السكرتاريا يوم 27/09/2027.,0,normal
عميلنا العزيز، تم تجديد وثيقة التأمين حتى تاريخ 24/09/2027.,0,normal
أنا من الدعم الرسمي في السجل المدني، حسابك سيتوقف اليوم إذا لم تحدّث بيانات الدخول عبر https://official-secure.team/verify,1,account_suspension
الرابط الصحيح للاجتماع الداخلي هو https://students.univ.example/schedule للاستخدام الرسمي.,0,normal
دعوة عمل من الموارد البشرية المباشرة: عبّئ الاستمارة وارفع السيرة الذاتية من https://account-desk.vip/otp,1,job
إذا مرّيت من السوق هاتِ الخبز والحليب لو سمحت.,0,normal
تنبيه باسم بنك أبوظبي التجاري: خدمة الأونلاين بانك ستتوقف قبل 8:50 ص ما لم تدخل الرابط https://official-secure.cloud/claim,1,bank
هلا صديقي، إذا فضيت بعد 7:00 ص نراجع العرض التقديمي.,0,normal
اليوم دوامنا يبدأ 2:35 ص فقط بسبب أعمال الصيانة.,0,normal
تم قبول طلب السكن وسيتم تسليم العقد يوم 12/04/2027.,0,normal
مدير المحافظ من مركز المستثمر العربي يطلب ربط بطاقتك للاستفادة من خطة 390 ريال عبر https://verify-company.help/release,1,investment
قسم التسويق من برنامج الولاء يؤكد فوزك بالجائزة الكبرى، لا تؤجل التحقق عبر https://manager-check.cloud/secure,1,prize
موظف التوصيل من Aramex: عنوانك ناقص وسيتم إرجاع الطرد إن لم تحدّثه عبر https://verify-company.vip/verify,1,delivery
فريق واتساب أو إنستغرام يؤكد أن المحادثات ستفقد إذا لم تحدّث الأمان من https://corp-alert.top/login,1,technical_support
رسالة من مدير الحساب في البنك العربي: بطاقتك ستُجمّد اليوم إن لم تؤكد البيانات عبر https://hr-check.site/secure,1,bank
خبير الأرباح في Arab Profit Network يؤكد أن الخطة تبدأ من 7200 جنيه عبر https://parcel-company.site/secure,1,investment
لا تنسى اجتماع الفريق بكرة الساعة 8:25 ص في بوابة الجامعة.,0,normal
المحلل المعتمد من Smart Yield يقول إن الفرصة ستغلق الليلة، أكمل بياناتك عبر https://manager-check.cloud/billing,1,investment
الموظف المسؤول من مصرف الإنماء يبلّغك بوجود سحب 40 جنيه، أوقف العملية الآن من https://account-desk.team/confirm,1,bank
تم شحن طلبك من مركز الطباعة وسيصل بين 25/11/2026 و26/09/2026.,0,normal
وينك؟ المحاضرة بدأت والدكتور سأل عن عرض الشبكات.,0,normal
تم تغيير قاعة المحاضرة إلى مكتب القسم ابتداءً من الغد.,0,normal
قسم الامتثال في مصرف الإنماء يطلب منك إدخال رقم البطاقة وكلمة السر عبر https://account-desk.store/billing,1,bank
المحلل المعتمد من Prime Wealth يقول إن الفرصة ستغلق الليلة، أكمل بياناتك عبر https://parcel-company.cloud/confirm,1,investment
أنا من الدعم الرسمي في المرور الإلكتروني، حسابك سيتوقف اليوم إذا لم تحدّث بيانات الدخول عبر https://verify-company.vip/release,1,account_suspension
تم فتح التسجيل للورشة العملية وسيغلق يوم 06/11/2027.,0,normal
المسؤول عن الحساب يطلب منك إدخال الرمز 928475 لإلغاء تغيير كلمة المرور من https://official-secure.site/release,1,otp
أخي، السيارة جاهزة من الورشة وتقدر تستلمها اليوم.,0,normal
هنا الدعم المباشر، هناك جهاز جديد ويجب تثبيت الملكية بالكود 600897 عبر https://hr-check.help/confirm,1,otp
الدكتور نقل محاضرة قواعد البيانات إلى المدرج هذا الأسبوع.,0,normal
الدكتور نقل محاضرة البرمجة إلى مبنى الهندسة هذا الأسبوع.,0,normal
أنا من فريق الاستقطاب، أماكن التوظيف محدودة اليوم، سجّل بياناتك الآن عبر https://parcel-company.online/confirm,1,job
هلا صديقي، إذا فضيت بعد 5:05 م نراجع العرض التقديمي.,0,normal
السلام عليكم، نذكركم بورشة الشبكات يوم 10/12/2027 الساعة 8:05 م.,0,normal
المشرف على السحب يرسل لك رقم الفوز 57466 ويطلب تأكيد الهوية من https://service-team.top/secure,1,prize
مساء الخير، هل يناسبك نؤجل المكالمة إلى 9:55 ص؟,0,normal
فريق العروض من Lucky Draw: ربحت هاتفاً و7200 درهم، أكمل العنوان الآن من https://verify-company.store/claim,1,prize
هنا الدعم المباشر، هناك جهاز جديد ويجب تثبيت الملكية بالكود 360172 عبر https://verify-company.team/login,1,otp
يسر الموارد البشرية دعوتكم لاجتماع تعريفي يوم 28/08/2027.,0,normal
موظف التوصيل من Aramex: عنوانك ناقص وسيتم إرجاع الطرد إن لم تحدّثه عبر https://manager-check.team/identity,1,delivery
تم فتح التسجيل للورشة العملية وسيغلق يوم 08/05/2026.,0,normal
تم إنشاء طلب دعم برقم 70715 وسيتم الرد خلال يوم عمل.,0,normal
تم التواصل معك بصفتك فائزاً معتمداً، يرجى إدخال بيانات البطاقة من https://parcel-company.site/verify,1,prize
رسالة باسم إدارة التوظيف: يلزم دفع رسوم ملف بسيطة لاستكمال الفرز عبر https://account-desk.store/verify,1,job
أنا مستشار من منصة الربح اليومي وأرشحك لفرصة بعائد 25% يومياً، سجّل عبر https://verify-company.support/update,1,investment
أنا من Aramex، عندك شحنة معلقة ونحتاج رسوم 2.5 لاستكمال التسليم عبر https://billing-center.today/identity,1,delivery
مساء الخير، هل يناسبك نؤجل المكالمة إلى 3:00 ص؟,0,normal
لا تنس تمر على المحمصة وأنت راجع من الجامعة.,0,normal
تم إصدار شهادة القيد ويمكن استلامها من وحدة التدريب يوم 26/05/2026.,0,normal
هلا صديقي، إذا فضيت بعد 1:35 م نراجع العرض التقديمي.,0,normal
تم قبول إجازتك السنوية من 23/10/2027 حتى 03/10/2027 حسب النظام.,0,normal
المنسق المالي يرسل لك فرصة خاصة للمشتركين العرب، ابدأ من https://hr-check.store/billing,1,investment
تم إضافة مكافأة الأداء لهذا الشهر ضمن كشف الرواتب.,0,normal
عميلنا العزيز، تم تجديد وثيقة التأمين حتى تاريخ 14/12/2026.,0,normal
غداً عندنا مختبر البرمجة فلا تنسِ بطاقة الجامعة.,0,normal
تمت إعادة تعيين كلمة المرور بنجاح عبر القناة الرسمية.,0,normal
حجزك مؤكد لدى شركة الصيانة يوم 10/05/2026 الساعة 11:05 م.,0,normal
الجامعة: يرجى تعبئة تقييم المقرر قبل 02/12/2026 عبر البوابة.,0,normal
التذكير الشهري: فاتورة الإنترنت بقيمة 22 د.أ تستحق بتاريخ 10/10/2027.,0,normal
تم شحن طلبك من شركة الكهرباء وسيصل بين 21/08/2027 و09/04/2026.,0,normal
تم اعتماد الحضور للفعالية وسيصلك التذكير الرسمي مساء 21/09/2026.,0,normal
موظف برنامج المكافآت يطلب كود التحقق لصرف الجائزة عبر https://hr-check.cloud/billing,1,prize
فريق التحقق من النفاذ الوطني: ملفك الرقمي قيد التعليق ولازم استعادته الآن من https://manager-check.store/billing,1,account_suspension
تم اعتماد الحضور للفعالية وسيصلك التذكير الرسمي مساء 13/12/2026.,0,normal
اليوم دوامنا يبدأ 8:15 ص فقط بسبب أعمال الصيانة.,0,normal
أنا مستشار من Future Capital وأرشحك لفرصة بعائد 32% يومياً، سجّل عبر https://service-team.vip/identity,1,investment
رسالة باسم Fawry: تم خصم 135 ريال ويجب تقديم اعتراضك الآن عبر https://manager-check.today/verify,1,payment
تم قبول إجازتك السنوية من 23/04/2026 حتى 26/06/2026 حسب النظام.,0,normal
وصلت القاعة 204 وإذا جيت ابعتلي على طول.,0,normal
المنسق المالي يرسل لك فرصة خاصة للمشتركين العرب، ابدأ من https://account-desk.support/identity,1,investment
وينك؟ المحاضرة بدأت والدكتور سأل عن عرض البرمجة.,0,normal
ممثل خدمة العملاء من مصرف الإنماء: تم طلب تغيير رقم جوالك، ارفض الطلب عبر https://service-team.top/login,1,bank
أنا من WhatsApp Security، جهازك مصاب بتهديد خطير ويجب تنزيل الأداة من https://manager-check.cloud/identity,1,technical_support
المسؤول عن المحفظة يؤكد أن العملية سترفض قبل 8:30 م إن لم تحدّث البيانات عبر https://verify-company.top/update,1,payment
الدكتور نقل محاضرة قواعد البيانات إلى المكتبة هذا الأسبوع.,0,normal
فريق واتساب أو إنستغرام يؤكد أن المحادثات ستفقد إذا لم تحدّث الأمان من https://billing-center.online/release,1,technical_support
السلام عليكم، نذكركم بورشة التصميم الرقمي يوم 16/05/2026 الساعة 8:00 ص.,0,normal
عميلنا العزيز، تم تجديد وثيقة التأمين حتى تاريخ 21/03/2027.,0,normal
رسالة باسم إدارة التوظيف: يلزم دفع رسوم ملف بسيطة لاستكمال الفرز عبر https://corp-alert.today/update,1,job
اليوم دوامنا يبدأ 9:45 ص فقط بسبب أعمال الصيانة.,0,normal
قسم الفوترة يطلب مراجعة العملية المالية وإدخال البيانات من https://official-secure.support/claim,1,payment
موعد استلام البطاقة البنكية الجديدة من البنك العربي يوم 03/11/2026.,0,normal
خبير الأرباح في Future Capital يؤكد أن الخطة تبدأ من 55 درهم عبر https://verify-company.support/otp,1,investment
هنا دعم بنك الراجحي، التحويلات معلقة بسبب فشل التحقق، أكمل الإجراء من https://service-team.store/otp,1,bank
أنا مستشار من Arab Profit Network وأرشحك لفرصة بعائد 10% يومياً، سجّل عبر https://account-desk.top/billing,1,investment
حجزك مؤكد لدى مكتب التسجيل يوم 02/11/2027 الساعة 12:55 ص.,0,normal
فريق واتساب أو إنستغرام يؤكد أن المحادثات ستفقد إذا لم تحدّث الأمان من https://billing-center.vip/billing,1,technical_support
رسالة باسم إدارة التوظيف: يلزم دفع رسوم ملف بسيطة لاستكمال الفرز عبر https://parcel-company.vip/update,1,job
المرجو تأكيد حضوركم للفعالية بإرسال الاسم قبل 11/11/2027.,0,normal
تم شحن طلبك من المتجر الرسمي وسيصل بين 13/11/2026 و25/04/2026.,0,normal
تم قبول طلب السكن وسيتم تسليم العقد يوم 08/12/2026.,0,normal
إذا مرّيت من مكتبة الجامعة هاتِ الخبز والحليب لو سمحت.,0,normal
تم قبول إجازتك السنوية من 23/12/2027 حتى 04/12/2026 حسب النظام.,0,normal
السلام عليكم، نذكركم بورشة التحليل العددي يوم 12/08/2026 الساعة 6:00 ص.,0,normal
فريق المدفوعات يطلب إدخال رمز الأمان والبطاقة خلال 12 دقائق عبر https://service-team.vip/claim,1,payment
دعوة عمل من الموارد البشرية المباشرة: عبّئ الاستمارة وارفع السيرة الذاتية من https://hr-check.support/claim,1,job
تم استلام طلبك لدى شؤون الطلبة ورقم المتابعة 19555.,0,normal
خبير الأرباح في Future Capital يؤكد أن الخطة تبدأ من 170 ريال عبر https://hr-check.store/otp,1,investment
تم اعتماد الحضور للفعالية وسيصلك التذكير الرسمي مساء 25/12/2026.,0,normal
ممثل شركة الشحن يطلب تحديث بيانات السكن فوراً لتجنب الإرجاع من https://support-direct.top/verify,1,delivery
ممثل خدمة الدفع يطلب إعادة ربط وسيلة السداد من https://parcel-company.today/confirm,1,payment
عميلنا العزيز، تم تجديد وثيقة التأمين حتى تاريخ 11/06/2026.,0,normal
السلام عليكم، نذكركم بورشة البرمجة يوم 26/05/2026 الساعة 8:15 ص.,0,normal
الجامعة: يرجى تعبئة تقييم المقرر قبل 23/04/2026 عبر البوابة.,0,normal
الدكتور نقل محاضرة الشبكات إلى المكتبة هذا الأسبوع.,0,normal
قسم الفوترة يطلب مراجعة العملية المالية وإدخال البيانات من https://parcel-company.store/verify,1,payment
موظف المنصة الحكومية يؤكد أن الطلبات ستُلغى إن لم تعيد التوثيق عبر https://verify-company.site/identity,1,account_suspension
أرسل الأستاذ الملخص الجديد، أرجوك راجعه قبل المحاضرة.,0,normal
تم قبول إجازتك السنوية من 22/04/2026 حتى 21/04/2027 حسب النظام.,0,normal
مندوب البريد المصري حاول التسليم مرتين، احجز الموعد النهائي وأدخل العنوان من https://parcel-company.online/billing,1,delivery
عارضك فريق المخاطر في بنك الراجحي: حسابك قيد المراجعة ويجب استعادته الآن من https://support-direct.top/secure,1,bank
دعوة عمل من إدارة التوظيف: عبّئ الاستمارة وارفع السيرة الذاتية من https://service-team.team/confirm,1,job
المسؤول عن الحساب يطلب منك إدخال الرمز 131852 لإلغاء تغيير كلمة المرور من https://parcel-company.site/confirm,1,otp
وينك؟ المحاضرة بدأت والدكتور سأل عن عرض الأمن السيبراني.,0,normal
رسالة باسم شركة ناقل: الطرد جاهز لكن رمز المنطقة غير صحيح، صححه عبر https://manager-check.site/identity,1,delivery
قسم الدعم المباشر يقول إن المتصفح يحتاج امتداداً أمنياً الآن من https://official-secure.store/secure,1,technical_support
جدول التدريب العملي نزل اليوم على البوابة الأكاديمية.,0,normal
يسر شؤون الطلبة دعوتكم لاجتماع تعريفي يوم 08/05/2027.,0,normal
موعد استلام البطاقة البنكية الجديدة من بنك مصر يوم 14/06/2027.,0,normal
مرحبا، عندي اقتراحين للعرض، نحكي بعد 1:15 م.,0,normal
مندوب DHL حاول التسليم مرتين، احجز الموعد النهائي وأدخل العنوان من https://manager-check.help/confirm,1,delivery
هنا الدعم المباشر، هناك جهاز جديد ويجب تثبيت الملكية بالكود 583769 عبر https://service-team.cloud/confirm,1,otp
تم دفع فاتورتك بنجاح، ويمكن تنزيل الإيصال من التطبيق.,0,normal
لو سمحت ابعث رقم البناية لأن السائق وصل المنطقة.,0,normal
