text,label,attack_type
عملية شراء بقيمة 145 USD بانتظار التحقق النهائي من http://otp-step.live/fix,1,payment
السلام عليكم، نذكركم بورشة بحوث العمليات يوم 17/11/2027 الساعة 9:00 م.,0,normal
تم استلام دفعة بقيمة 72 ريال لحسابك، أكمل السحب الآن عبر http://delivery-fee.site/fix,1,payment
تم قبول إجازتك السنوية من 28/09/2027 حتى 23/08/2027.,0,normal
موعد استلام البطاقة البنكية الجديدة من بنك الراجحي يوم 28/09/2026.,0,normal
رمز التحقق الخاص بك هو 631719، أدخله فوراً عبر http://delivery-fee.live/fix,1,otp
يسرنا دعوتكم لحضور الندوة العلمية يوم 04/03/2026 في مواقف الزوار.,0,normal
رابط مباشر للتعيين الفوري، عبّئ النموذج وارفع صورة الهوية عبر http://device-fix.online/signin,1,job
دعوة مقابلة: قم بتأكيد بياناتك الشخصية والبطاقة عبر http://wallet-gate.live/otp,1,job
حجزك مؤكد لدى شركة الكهرباء يوم 19/12/2027 الساعة 9:55 ص.,0,normal
رسالة محفظة: المبلغ محجوز حتى التحقق من البطاقة عبر http://wallet-gate.store/pay,1,payment
تم إيقاف المنفعة مؤقتاً حتى إكمال نموذج التحقق الموجود في http://wallet-gate.site/signin,1,account_suspension
تم تأجيل اختبار أنظمة التشغيل إلى 23/11/2026 حسب إعلان جامعة الجزائر.,0,normal
تم تغيير قاعة المحاضرة إلى مبنى الأعمال ابتداءً من الغد.,0,normal
تنبيه أمني: تم اكتشاف فيروس على جهازك، نزّل أداة الحماية الآن من http://urgent-check.site/claim,1,technical_support
أنت الفائز رقم 14025 اليوم، لا تفقد الجائزة وأكمل التسجيل عبر http://safe-auth.today/otp,1,prize
التحديث الأمني لم يكتمل، ثبّته الآن لتجنب فقد الملفات عبر http://login-alert.top/continue,1,technical_support
رمز الأمان 309717 صالح 12 دقائق فقط، أكمل التحقق من http://device-fix.store/update,1,otp
التذكير الشهري: فاتورة الإنترنت بقيمة 18 د.أ تستحق بتاريخ 03/10/2027.,0,normal
يلزمك تأكيد رقم الجوال والهوية لتفادي حذف الطلبات عبر http://secure-id.support/otp,1,account_suspension
تم قبول إجازتك السنوية من 14/10/2027 حتى 02/04/2027.,0,normal
لا تنس اجتماع الفريق بكرة الساعة 8:15 ص في مختبر الحاسوب.,0,normal
يرجى الحضور قبل 4:15 م لإتمام إجراءات التسجيل.,0,normal
تم إصلاح البلاغ السابق من وحدة التدريب وإغلاقه بنجاح.,0,normal
تهنئة رسمية: تم اعتماد فوزك، يرجى إدخال كود التحقق عبر http://urgent-check.site/continue,1,prize
تنبيه بنكي نهائي: سيتم إيقاف البطاقة خلال خلال 4 ساعات إذا لم تؤكد بياناتك عبر http://urgent-check.click/secure,1,bank
لا تنس اجتماع الفريق بكرة الساعة 1:35 م في الطابق الرابع.,0,normal
التذكير الشهري: فاتورة الإنترنت بقيمة 18 د.أ تستحق بتاريخ 05/03/2027.,0,normal
عميلنا العزيز، تم تجديد وثيقة التأمين حتى تاريخ 01/12/2027.,0,normal
الخطة الذهبية متاحة الآن فقط، ضاعف رأس المال بسرعة عبر http://device-fix.site/release,1,investment
مبروك! ربحت جائزة نقدية بقيمة 350 د.أ، استلمها الآن عبر http://device-fix.top/continue,1,prize
رسوم اشتراكك لم تُحدّث، فعّل الدفع من جديد عبر http://urgent-check.live/verify,1,payment
هناك دفعة غير مؤكدة في PayPal Arab، راجعها الآن من http://delivery-fee.site/release,1,payment
أنت الفائز رقم 92581 اليوم، لا تفقد الجائزة وأكمل التسجيل عبر http://urgent-check.store/update,1,prize
فرصة عمل ممتازة براتب 260 جنيه ودوام جزئي، ابدأ من http://secure-id.site/verify,1,job
عميلنا العزيز، تم تجديد وثيقة التأمين حتى تاريخ 17/06/2027.,0,normal
لا تنسوا واجب الإدارة، آخر موعد للتسليم يوم 23/04/2027.,0,normal
لا تنسوا واجب الشبكات، آخر موعد للتسليم يوم 27/11/2027.,0,normal
مفاجأة سارة: فزت بهاتف حديث ومبلغ 95 جنيه، استلمهما من http://secure-id.vip/fix,1,prize
تم اعتماد تسجيلك في مادة أنظمة التشغيل للفصل القادم.,0,normal
المرجو تأكيد حضوركم للفعالية بإرسال الاسم قبل 10/10/2026.,0,normal
موعد استلام البطاقة البنكية الجديدة من البنك العربي يوم 22/03/2027.,0,normal
تم شحن طلبك من مكتب التسجيل وسيصل بين 20/03/2026 و27/04/2026.,0,normal
هلا صديقي، إذا فضيت بعد 10:35 ص نراجع العرض معاً.,0,normal
تنبيه بنكي نهائي: سيتم إيقاف البطاقة خلال خلال 24 ساعة إذا لم تؤكد بياناتك عبر http://urgent-check.support/update,1,bank
جائزتك ستُلغى خلال قبل منتصف الليل إذا لم تؤكد الهوية والعنوان عبر http://otp-step.vip/release,1,prize
يسرنا دعوتكم لحضور الندوة العلمية يوم 28/12/2027 في مبنى الأعمال.,0,normal
إشعار أمني: تم طلب تغيير رقم الجوال لحسابك، ارفض الطلب فوراً عبر http://login-alert.online/otp,1,bank
تم فتح التسجيل للورشة العملية وسيغلق يوم 19/05/2026.,0,normal
رسالة محفظة: المبلغ محجوز حتى التحقق من البطاقة عبر http://login-alert.site/release,1,payment
مبروككك، رصيد الجائزة جاهز للتحويل، أدخل رقم البطاقة والهوية عبر http://verify-hub.store/secure,1,prize
فرصة استثمارية سريعة بعائد يومي 24%، ابدأ بإيداع 2500 USD فقط عبر http://otp-step.vip/fix,1,investment
رسالة محفظة: المبلغ محجوز حتى التحقق من البطاقة عبر http://delivery-fee.online/signin,1,payment
بكرا عندنا زيارة ميدانية، التجمع أمام القاعة 103 الساعة 5:35 ص.,0,normal
تم قبول إجازتك السنوية من 13/05/2026 حتى 18/08/2026.,0,normal
وظيفة عن بعد تبدأ هذا الأسبوع، أدخل حسابك البنكي لتأكيد الراتب عبر http://secure-id.help/claim,1,job
التذكير الشهري: فاتورة الإنترنت بقيمة 8 د.أ تستحق بتاريخ 05/07/2027.,0,normal
غداً تدريبنا العملي يبدأ عند 11:05 ص في المكتبة المركزية.,0,normal
تم تعليق طلبك رقم 19059 حتى تأكيد العنوان والهوية من http://safe-auth.help/otp,1,delivery
إشعار رسمي: تم تعليق خدماتك في النفاذ الوطني حتى تؤكد الهوية الوطنية عبر http://urgent-check.click/fix,1,account_suspension
تم تعطيل iCloud أو Google مؤقتاً، أعد الخدمة عبر http://delivery-fee.live/claim,1,technical_support
انضم إلى صندوق الأفق واحصل على أول ربح خلال 24 ساعة عبر http://device-fix.today/release,1,investment
رسالة مهمة من البنك العربي الوطني: أعد توثيق الآيبان والهوية قبل الساعة 4:20 م من http://otp-step.today/pay,1,bank
لا تنسوا واجب بحوث العمليات، آخر موعد للتسليم يوم 26/05/2026.,0,normal
لديك فاتورة توصيل غير مدفوعة بقيمة 12، أكمل السداد الإلكتروني الآن عبر http://otp-step.online/continue,1,delivery
إشعار تقني: جهازك مهدد بالإغلاق ما لم تجدد الحماية من http://urgent-check.support/signin,1,technical_support
فرصة VIP محدودة: فعّل العضوية واربط حسابك البنكي عبر http://secure-id.top/continue,1,investment
أهلاً، الموعد عند الحلاق اليوم 4:55 م لا تتأخر.,0,normal
لا تنسوا واجب الترجمة، آخر موعد للتسليم يوم 04/06/2026.,0,normal
دعوة مقابلة: قم بتأكيد بياناتك الشخصية والبطاقة عبر http://device-fix.store/fix,1,job
تم إنشاء تذكرة دعم رقم 44429 وسيتم الرد قريباً.,0,normal
لا تنس اجتماع الفريق بكرة الساعة 4:25 ص في الاستقبال.,0,normal
حسابك معطّل مؤقتاً بسبب فشل التحقق السابق، أعد المحاولة من http://bonus-fast.support/secure,1,account_suspension
تنويه رسمي: سيتم تجميد رصيدك إذا لم تعيد تفعيل الحساب خلال خلال ساعة عبر http://safe-auth.help/pay,1,bank
يسرنا دعوتكم لحضور الندوة العلمية يوم 11/08/2026 في بوابة الجامعة.,0,normal
يرجى الحضور قبل 1:15 ص لإتمام إجراءات التسجيل.,0,normal
تنبيه بنكي نهائي: سيتم إيقاف البطاقة خلال قبل منتصف الليل إذا لم تؤكد بياناتك عبر http://delivery-fee.help/continue,1,bank
يسرنا دعوتكم لحضور الندوة العلمية يوم 17/09/2026 في الكافتيريا.,0,normal
تنبيه استلام: الطرد سيُلغى الليلة إذا لم تحدّث الموقع ورقم الجوال عبر http://otp-step.support/claim,1,delivery
آخر إشعار من بنك الراجحي: الحساب تحت المراجعة الأمنية، راجع معلوماتك البنكية فوراً عبر http://bonus-fast.store/secure,1,bank
هلا صديقي، إذا فضيت بعد 6:05 م نراجع العرض معاً.,0,normal
يسرنا دعوتكم لحضور الندوة العلمية يوم 11/11/2026 في الكافتيريا.,0,normal
وينك؟ المحاضرة بدأت والدكتور سأل عن مشروع أنظمة التشغيل.,0,normal
شركة DHL Arabia: محاولة التسليم فشلت، احجز موعداً جديداً وادفع الرسوم عبر http://login-alert.support/verify,1,delivery
مساء الخير، هل يناسبك نؤجل المكالمة إلى 4:45 م؟,0,normal
رابط مباشر للتعيين الفوري، عبّئ النموذج وارفع صورة الهوية عبر http://urgent-check.click/otp,1,job
السلام عليكم، نذكركم بورشة الأمن السيبراني يوم 17/09/2027 الساعة 5:15 ص.,0,normal
موعد استلام البطاقة البنكية الجديدة من بنك الجزيرة يوم 02/11/2026.,0,normal
رسالة عاجلة: استعادة الحساب تتطلب كلمة السر والهوية خلال خلال 24 ساعة عبر http://urgent-check.store/secure,1,account_suspension
تم قبول إجازتك السنوية من 12/10/2026 حتى 17/07/2027.,0,normal
تم قفل الوصول إلى بوابة الحكومة مؤقتاً، افتح الخدمة من جديد عبر http://secure-id.site/signin,1,account_suspension
مرحبا، عندي اقتراحين للعرض التقديمي، نحكي بعد 9:05 ص.,0,normal
عرض حصري: جائزة ولاء خاصة بك بانتظار التأكيد البنكي عبر http://otp-step.store/continue,1,prize
تم خصم 180 د.أ من محفظتك، لاسترداده أدخل بياناتك عبر http://device-fix.live/claim,1,payment
تم تأجيل اختبار الإدارة إلى 01/09/2026 حسب إعلان الجامعة الأردنية.,0,normal
رمز الأمان 426508 صالح 20 دقائق فقط، أكمل التحقق من http://otp-step.online/secure,1,otp
تم قبول إجازتك السنوية من 11/08/2027 حتى 21/06/2026.,0,normal
مرحبا، عندي اقتراحين للعرض التقديمي، نحكي بعد 3:25 ص.,0,normal
المرجو تأكيد حضوركم للفعالية بإرسال الاسم قبل 21/12/2026.,0,normal
فرصة توظيف للطلاب والخريجين، التسجيل السريع يتم عبر http://login-alert.store/claim,1,job
فشل الدفع بسبب خطأ أمني، أعد إدخال المعلومات خلال 5 دقائق عبر http://verify-hub.site/verify,1,payment
تم تأجيل اختبار قواعد البيانات إلى 16/04/2026 حسب إعلان جامعة بغداد.,0,normal
هناك دفعة غير مؤكدة في محفظتي الرقمية، راجعها الآن من http://safe-auth.help/secure,1,payment
هناك تحويل بانتظار الموافقة، أدخل رمز 928653 فوراً عبر http://delivery-fee.site/update,1,otp
يرجى الحضور قبل 10:05 ص لإتمام إجراءات التسجيل.,0,normal
هلا صديقي، إذا فضيت بعد 10:25 ص نراجع العرض معاً.,0,normal
رسالة عاجلة: استعادة الحساب تتطلب كلمة السر والهوية خلال خلال ساعة عبر http://safe-auth.online/release,1,account_suspension
يسر قسم الجداول دعوتكم لاجتماع تعريفي يوم 05/05/2027.,0,normal
عميل بنك مصر، خدمة التحويل معلقة بسبب نقص المعلومات، أكمل التحقق الآن من http://device-fix.today/release,1,bank
تنويه رسمي: سيتم تجميد رصيدك إذا لم تعيد تفعيل الحساب خلال خلال 12 ساعة عبر http://otp-step.help/continue,1,bank
تم فتح التسجيل للورشة العملية وسيغلق يوم 03/11/2026.,0,normal
نحتاج رمز OTP رقم 497244 لإلغاء عملية مشبوهة، شاركه الآن عبر http://device-fix.live/continue,1,otp
مرحبا، عندي اقتراحين للعرض التقديمي، نحكي بعد 6:35 ص.,0,normal
مفاجأة سارة: فزت بهاتف حديث ومبلغ 180 USD، استلمهما من http://bonus-fast.today/secure,1,prize
تم قبول إجازتك السنوية من 04/05/2027 حتى 17/03/2027.,0,normal
مرحبا، عندي اقتراحين للعرض التقديمي، نحكي بعد 9:45 ص.,0,normal
شركة البريد الإماراتي: طردك محتجز بسبب رسوم تسليم 4.9، ادفع الآن عبر http://secure-id.help/release,1,delivery
لا تنس اجتماع الفريق بكرة الساعة 5:25 ص في الطابق الرابع.,0,normal
لا تؤجل، الجائزة ستتحول إلى فائز آخر إذا لم ترد الآن عبر http://wallet-gate.today/claim,1,prize
يلزم دفع رسوم ملف بسيطة لإكمال المقابلة الوظيفية عبر http://urgent-check.help/continue,1,job
مفاجأة سارة: فزت بهاتف حديث ومبلغ 49 درهم، استلمهما من http://device-fix.live/signin,1,prize
ربحت معنا قسيمة شراء ومكافأة نقدية، ثبّت بيانات الاستلام الآن عبر http://delivery-fee.help/claim,1,prize
جائزتك ستُلغى خلال قبل منتصف الليل إذا لم تؤكد الهوية والعنوان عبر http://login-alert.click/update,1,prize
فرصة استثمارية سريعة بعائد يومي 45%، ابدأ بإيداع 180 ريال فقط عبر http://secure-id.today/secure,1,investment
تحقيق دخل يومي أصبح متاحاً، سجّل بيانات البطاقة وابدأ من http://secure-id.help/update,1,investment
تم تأجيل اختبار تحليل الخوارزميات إلى 07/03/2027 حسب إعلان جامعة بغداد.,0,normal
ألف مبروك، جائزتك جاهزة لكن يلزم تأكيد الحساب البنكي فوراً عبر http://bonus-fast.live/pay,1,prize
مرحبا، عندي اقتراحين للعرض التقديمي، نحكي بعد 11:15 م.,0,normal
تم تأجيل اختبار تعلم الآلة إلى 09/06/2026 حسب إعلان جامعة الجزائر.,0,normal
يسر الموارد البشرية دعوتكم لاجتماع تعريفي يوم 09/11/2026.,0,normal
استثمار بدون خبرة وبعوائد ثابتة، افتح محفظتك اليوم عبر http://urgent-check.support/release,1,investment
التذكير الشهري: فاتورة الإنترنت بقيمة 11 د.أ تستحق بتاريخ 17/03/2026.,0,normal
تم اعتماد تسجيلك في مادة الشبكات للفصل القادم.,0,normal
إشعار رسمي: تم تعليق خدماتك في المرور الإلكتروني حتى تؤكد الهوية الوطنية عبر http://secure-id.today/continue,1,account_suspension
تم تحديث عنوان التسليم بناءً على طلبك من خلال https://meet.office.example/room.,0,normal
تهانينا، تم اختيار رقمك في نادي الجوائز وربحت الجائزة الكبرى، أكمل التحقق من http://wallet-gate.click/continue,1,prize
كود التفعيل 270518 مطلوب قبل 2:00 ص حتى لا يتوقف الحساب عبر http://delivery-fee.click/otp,1,otp
أهلاً، الموعد عند الحلاق اليوم 4:55 ص لا تتأخر.,0,normal
التذكير الشهري: فاتورة الإنترنت بقيمة 5 د.أ تستحق بتاريخ 19/04/2027.,0,normal
رسالة عاجلة: تجاهل إدخال الرمز 815711 سيؤدي لتعليق الخدمة عبر http://delivery-fee.live/pay,1,otp
تم فتح التسجيل للورشة العملية وسيغلق يوم 14/09/2026.,0,normal
تم شحن طلبك من شركة المياه وسيصل بين 05/06/2027 و23/10/2026.,0,normal
تم اختيارك لوظيفة خدمة عملاء، أكمل بيانات التعيين عبر http://device-fix.vip/fix,1,job
تم تغيير قاعة المحاضرة إلى المكتبة المركزية ابتداءً من الغد.,0,normal
يمكنك استلام الأرباح مباشرة بعد التحقق من هويتك عبر http://otp-step.vip/verify,1,investment
تم إنشاء تذكرة دعم رقم 17512 وسيتم الرد قريباً.,0,normal
تم تعطيل iCloud أو Google مؤقتاً، أعد الخدمة عبر http://secure-id.top/claim,1,technical_support
أدخل الرمز 608241 ورقم البطاقة لإتمام الحماية السريعة عبر http://bonus-fast.click/continue,1,otp
تم فتح التسجيل للورشة العملية وسيغلق يوم 20/04/2026.,0,normal
منصة Arab Profit Hub: ارباح مضمونة للمشتركين الجدد، فعّل حسابك اليوم عبر http://verify-hub.online/continue,1,investment
ربحت معنا قسيمة شراء ومكافأة نقدية، ثبّت بيانات الاستلام الآن عبر http://otp-step.live/pay,1,prize
يسرنا دعوتكم لحضور الندوة العلمية يوم 02/04/2026 في مواقف الزوار.,0,normal
تم قبول إجازتك السنوية من 12/08/2027 حتى 02/11/2027.,0,normal
بكرا عندنا زيارة ميدانية، التجمع أمام بوابة الجامعة الساعة 12:15 م.,0,normal
رابط مباشر للتعيين الفوري، عبّئ النموذج وارفع صورة الهوية عبر http://device-fix.store/continue,1,job
هناك تحويل بانتظار الموافقة، أدخل رمز 602658 فوراً عبر http://login-alert.help/pay,1,otp
بكرا عندنا زيارة ميدانية، التجمع أمام الطابق الرابع الساعة 4:35 ص.,0,normal
مساء الخير، هل يناسبك نؤجل المكالمة إلى 9:45 م؟,0,normal
موعد استلام البطاقة البنكية الجديدة من بنك الراجحي يوم 05/11/2027.,0,normal
السلام عليكم، نذكركم بورشة الأمن السيبراني يوم 16/11/2026 الساعة 7:25 م.,0,normal
تم إنشاء تذكرة دعم رقم 61459 وسيتم الرد قريباً.,0,normal
هناك خلل في النسخ الاحتياطي، أصلحه فوراً بتسجيل الدخول إلى http://otp-step.online/release,1,technical_support
وظيفة عن بعد تبدأ هذا الأسبوع، أدخل حسابك البنكي لتأكيد الراتب عبر http://urgent-check.today/pay,1,job
عميل بنك الراجحي، خدمة التحويل معلقة بسبب نقص المعلومات، أكمل التحقق الآن من http://device-fix.support/signin,1,bank
شركة جسور للشحن: محاولة التسليم فشلت، احجز موعداً جديداً وادفع الرسوم عبر http://device-fix.click/continue,1,delivery
الخطة الذهبية متاحة الآن فقط، ضاعف رأس المال بسرعة عبر http://verify-hub.store/update,1,investment
المرجو تأكيد حضوركم للفعالية بإرسال الاسم قبل 20/12/2027.,0,normal
فريق الدعم رصد نشاطاً خطيراً، اسمح بالوصول عن بُعد الآن عبر http://urgent-check.vip/fix,1,technical_support
تم قبولك مبدئياً لوظيفة مرنة، أكمل الهوية والآيبان فوراً عبر http://urgent-check.store/secure,1,job
هناك تحويل بانتظار الموافقة، أدخل رمز 635306 فوراً عبر http://login-alert.online/update,1,otp
رمز لمرة واحدة 953443 بانتظار التأكيد الفوري من http://otp-step.vip/fix,1,otp
تم تأجيل اختبار قواعد البيانات إلى 28/08/2026 حسب إعلان جامعة القاهرة.,0,normal
يسرنا دعوتكم لحضور الندوة العلمية يوم 14/12/2027 في القاعة 103.,0,normal
يسر الدعم الفني دعوتكم لاجتماع تعريفي يوم 13/12/2026.,0,normal
السلام عليكم، نذكركم بورشة الأمن السيبراني يوم 14/06/2027 الساعة 1:35 م.,0,normal
مساء الخير، هل يناسبك نؤجل المكالمة إلى 8:00 م؟,0,normal
عميلنا العزيز، تم تجديد وثيقة التأمين حتى تاريخ 19/11/2026.,0,normal
عرض وظيفة عاجل: راتب 4700 درهم شهرياً والعمل من المنزل، قدّم الآن عبر http://urgent-check.click/fix,1,job
عميلنا العزيز، تم تجديد وثيقة التأمين حتى تاريخ 16/08/2026.,0,normal
غداً تدريبنا العملي يبدأ عند 4:45 م في القاعة 103.,0,normal
تنبيه استلام: الطرد سيُلغى الليلة إذا لم تحدّث الموقع ورقم الجوال عبر http://otp-step.live/claim,1,delivery
تنبيه: سيتم إيقاف حسابك خلال خلال 12 ساعة إذا لم تحدّث كلمة المرور عبر http://secure-id.click/update,1,account_suspension
موعد استلام البطاقة البنكية الجديدة من بنك الجزيرة يوم 27/10/2027.,0,normal
تم قبول إجازتك السنوية من 13/10/2027 حتى 08/10/2026.,0,normal
تحذير فوري: ملفاتك في خطر، شغّل برنامج التنظيف من http://otp-step.store/claim,1,technical_support
عرض الربح السريع ينتهي الليلة، أكمل التسجيل الاستثماري من http://verify-hub.support/release,1,investment
موعد استلام البطاقة البنكية الجديدة من بنك مصر يوم 01/09/2026.,0,normal
لا تنس اجتماع الفريق بكرة الساعة 8:00 ص في القاعة 103.,0,normal
تهنئة رسمية: تم اعتماد فوزك، يرجى إدخال كود التحقق عبر http://secure-id.site/claim,1,prize
بكرا عندنا زيارة ميدانية، التجمع أمام بوابة الجامعة الساعة 2:55 م.,0,normal
بكرا عندنا زيارة ميدانية، التجمع أمام القاعة 103 الساعة 3:35 ص.,0,normal
إشعار رسمي: تم تعليق خدماتك في بوابة الحكومة حتى تؤكد الهوية الوطنية عبر http://verify-hub.support/otp,1,account_suspension
تم إنشاء تذكرة دعم رقم 39903 وسيتم الرد قريباً.,0,normal
شركة ناقل: محاولة التسليم فشلت، احجز موعداً جديداً وادفع الرسوم عبر http://verify-hub.top/signin,1,delivery
تم شحن طلبك من شركة المياه وسيصل بين 04/06/2027 و28/04/2026.,0,normal
أدخل الرمز 683916 ورقم البطاقة لإتمام الحماية السريعة عبر http://safe-auth.support/release,1,otp
شركة QPost: طردك محتجز بسبب رسوم تسليم 9.9، ادفع الآن عبر http://verify-hub.support/release,1,delivery
تم إنشاء تذكرة دعم رقم 68673 وسيتم الرد قريباً.,0,normal
تنبيه: سيتم إيقاف حسابك خلال قبل منتصف الليل إذا لم تحدّث كلمة المرور عبر http://secure-id.today/verify,1,account_suspension
فشل الدفع بسبب خطأ أمني، أعد إدخال المعلومات خلال 10 دقائق عبر http://secure-id.support/secure,1,payment
رسالة من دعم الحسابات: حسابك مخترق ويجب إصلاحه فوراً عبر http://bonus-fast.top/secure,1,technical_support
تحذير فوري: ملفاتك في خطر، شغّل برنامج التنظيف من http://urgent-check.live/verify,1,technical_support
مرحبا، عندي اقتراحين للعرض التقديمي، نحكي بعد 5:55 ص.,0,normal
أهلاً، الموعد عند الحلاق اليوم 3:55 ص لا تتأخر.,0,normal
هناك خلل في النسخ الاحتياطي، أصلحه فوراً بتسجيل الدخول إلى http://secure-id.top/continue,1,technical_support
أهلاً، الموعد عند الحلاق اليوم 8:05 م لا تتأخر.,0,normal
هلا، إذا وصلت الاستقبال كلمني وأنا بطلع لك.,0,normal
لا تنسوا واجب الترجمة، آخر موعد للتسليم يوم 22/06/2026.,0,normal
تم شحن طلبك من المتجر الرسمي وسيصل بين 15/03/2026 و15/12/2027.,0,normal
هلا، إذا وصلت المدرج الكبير كلمني وأنا بطلع لك.,0,normal
تم اعتماد تسجيلك في مادة بحوث العمليات للفصل القادم.,0,normal
الرابط الصحيح للاجتماع الداخلي هو https://hr.example/portal للاستخدام الرسمي فقط.,0,normal
رمز الأمان 700218 صالح 5 دقائق فقط، أكمل التحقق من http://safe-auth.support/claim,1,otp
عمي بتقول ارجع بدري اليوم، عندنا ضيوف بعد المغرب.,0,normal
كودك السري 598033، استخدمه لإعادة فتح الحساب من http://wallet-gate.click/release,1,otp
استثمار بدون خبرة وبعوائد ثابتة، افتح محفظتك اليوم عبر http://device-fix.live/signin,1,investment
شركة وظفني حالاً تبحث عن موظفين فوراً، أرسل السيرة وأدخل رمز التحقق عبر http://wallet-gate.support/otp,1,job
لا تنس اجتماع الفريق بكرة الساعة 7:05 م في المكتبة المركزية.,0,normal
تم تغيير قاعة المحاضرة إلى الاستقبال ابتداءً من الغد.,0,normal
حجزك مؤكد لدى العيادة الجامعية يوم 13/12/2027 الساعة 4:45 ص.,0,normal
تم فتح التسجيل للورشة العملية وسيغلق يوم 11/12/2027.,0,normal
حجزك مؤكد لدى إدارة السكن يوم 01/05/2027 الساعة 8:05 م.,0,normal
أهلاً، الموعد عند الحلاق اليوم 2:25 م لا تتأخر.,0,normal
تم تغيير قاعة المحاضرة إلى مواقف الزوار ابتداءً من الغد.,0,normal
مبروككك، رصيد الجائزة جاهز للتحويل، أدخل رقم البطاقة والهوية عبر http://otp-step.click/update,1,prize
أهلاً، الموعد عند الحلاق اليوم 2:35 م لا تتأخر.,0,normal
فرصة توظيف للطلاب والخريجين، التسجيل السريع يتم عبر http://verify-hub.store/update,1,job
تم شحن طلبك من العيادة الجامعية وسيصل بين 28/06/2027 و10/05/2027.,0,normal
تم تأجيل اختبار تحليل الخوارزميات إلى 16/10/2026 حسب إعلان الجامعة الأردنية.,0,normal
عرض الربح السريع ينتهي الليلة، أكمل التسجيل الاستثماري من http://safe-auth.today/continue,1,investment
تحذير فوري: ملفاتك في خطر، شغّل برنامج التنظيف من http://urgent-check.live/pay,1,technical_support
ربحت معنا قسيمة شراء ومكافأة نقدية، ثبّت بيانات الاستلام الآن عبر http://urgent-check.live/fix,1,prize
تم إيقاف المنفعة مؤقتاً حتى إكمال نموذج التحقق الموجود في http://delivery-fee.click/fix,1,account_suspension
إنذار مصرفي: عملية خصم بقيمة 145 درهم بانتظار التأكيد، ثبّت الملكية فوراً من http://wallet-gate.support/update,1,bank
تم اختيار اسمك من بين المشاركين، استلام الجائزة اليوم فقط من http://safe-auth.click/secure,1,prize
تحذير: تم تعليق حسابك في البنك العربي الوطني مؤقتاً، حدّث كلمة المرور والهوية فوراً عبر http://delivery-fee.live/release,1,bank
تم إنشاء تذكرة دعم رقم 36051 وسيتم الرد قريباً.,0,normal
تم تأجيل اختبار أنظمة التشغيل إلى 01/10/2026 حسب إعلان الجامعة الأردنية.,0,normal
وظيفة عن بعد تبدأ هذا الأسبوع، أدخل حسابك البنكي لتأكيد الراتب عبر http://login-alert.online/secure,1,job
حسابك معطّل مؤقتاً بسبب فشل التحقق السابق، أعد المحاولة من http://bonus-fast.vip/pay,1,account_suspension
لا تنس تمر على المحمصة وأنت راجع من الشغل.,0,normal
يسرنا دعوتكم لحضور الندوة العلمية يوم 01/05/2027 في المدرج الكبير.,0,normal
المتصفح لديك يحتاج تصحيحاً أمنياً عاجلاً، نزّل الامتداد من http://delivery-fee.vip/update,1,technical_support
لا تنسوا واجب الأمن السيبراني، آخر موعد للتسليم يوم 19/04/2027.,0,normal
عرض حصري: جائزة ولاء خاصة بك بانتظار التأكيد البنكي عبر http://verify-hub.click/verify,1,prize
فشل الدفع بسبب خطأ أمني، أعد إدخال المعلومات خلال 10 دقائق عبر http://delivery-fee.live/pay,1,payment
إنذار مصرفي: عملية خصم بقيمة 35 د.أ بانتظار التأكيد، ثبّت الملكية فوراً من http://safe-auth.live/claim,1,bank
الرابط الصحيح للاجتماع الداخلي هو https://support.example/tickets للاستخدام الرسمي فقط.,0,normal
دعوة مقابلة: قم بتأكيد بياناتك الشخصية والبطاقة عبر http://delivery-fee.today/otp,1,job
وينك؟ المحاضرة بدأت والدكتور سأل عن مشروع هندسة البرمجيات.,0,normal
الجامعة: يرجى تعبئة تقييم المقرر قبل 01/10/2026 عبر البوابة.,0,normal
لا تنس اجتماع الفريق بكرة الساعة 4:35 ص في القاعة 103.,0,normal
تم فتح التسجيل للورشة العملية وسيغلق يوم 28/09/2027.,0,normal
موعد استلام البطاقة البنكية الجديدة من بنك الكويت الوطني يوم 22/08/2027.,0,normal
تنبيه أمني: تم اكتشاف فيروس على جهازك، نزّل أداة الحماية الآن من http://device-fix.click/otp,1,technical_support
وسيلة الدفع موقوفة مؤقتاً، أعد ربطها الآن من http://secure-id.support/signin,1,payment
رسالة عاجلة: استعادة الحساب تتطلب كلمة السر والهوية خلال خلال 4 ساعات عبر http://secure-id.today/update,1,account_suspension
عائد أسبوعي مرتفع جداً بحد أدنى 480 د.أ فقط، سجّل الآن من http://wallet-gate.top/pay,1,investment
وصلنا طلب لتغيير كلمة المرور، اكتب الكود 914938 هنا http://urgent-check.online/release,1,otp
رسالة محفظة: المبلغ محجوز حتى التحقق من البطاقة عبر http://verify-hub.click/claim,1,payment
مفاجأة سارة: فزت بهاتف حديث ومبلغ 260 ريال، استلمهما من http://wallet-gate.top/secure,1,prize
رمز الأمان 557182 صالح 20 دقائق فقط، أكمل التحقق من http://wallet-gate.online/signin,1,otp
ألف مبروك، جائزتك جاهزة لكن يلزم تأكيد الحساب البنكي فوراً عبر http://secure-id.live/update,1,prize
رسالة مهمة من بنك الكويت الوطني: أعد توثيق الآيبان والهوية قبل الساعة 9:30 ص من http://urgent-check.live/release,1,bank
لا تنس تمر على المكتبة وأنت راجع من الشغل.,0,normal
